date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.6867,4.6,4.23,21.14,0.0435,0.04,False,2.9,20.0,22.9,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 03:15:00,AUDUSD,BUY,win,1.2733,5.27,4.5,19.65,0.0351,0.03,False,5.73,22.9,28.63,2
2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,EURUSD,BUY,timeout,0.2733,6.59,6.0,20.95,0.0439,0.04,False,1.64,28.63,30.27,2
2026-01-07,2026-01-08 00:30:00,2026-01-08 07:00:00,EURUSD,BUY,timeout,-0.0267,6.96,6.0,19.82,0.0464,0.04,False,-0.16,30.27,30.11,2
2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,EURUSD,SELL,timeout,0.5467,6.93,6.0,19.93,0.0462,0.04,False,3.28,30.11,33.39,2
2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,EURUSD,BUY,timeout,0.3133,7.68,7.5,22.46,0.0512,0.05,False,2.35,33.39,35.74,3
2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,EURUSD,SELL,timeout,0.6067,8.22,7.5,20.98,0.0548,0.05,False,4.55,35.74,40.29,3
2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,EURUSD,SELL,timeout,-0.5267,9.27,9.0,22.34,0.0618,0.06,False,-4.74,40.29,35.55,3
2026-01-20,2026-01-21 00:30:00,2026-01-21 01:30:00,EURUSD,SELL,loss,-1.0533,8.18,7.5,21.1,0.0545,0.05,False,-7.9,35.55,27.65,2
2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,EURUSD,BUY,timeout,0.3067,6.36,6.0,21.7,0.0424,0.04,False,1.84,27.65,29.49,2
2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,EURUSD,SELL,timeout,0.3867,6.78,6.0,20.34,0.0452,0.04,False,2.32,29.49,31.81,2
2026-01-27,2026-01-28 00:30:00,2026-01-28 01:00:00,EURUSD,BUY,loss,-1.0533,7.32,6.0,18.86,0.0488,0.04,False,-6.32,31.81,25.49,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,EURUSD,BUY,loss,-1.0533,5.86,4.5,17.65,0.0391,0.03,False,-4.74,25.49,20.75,1
2026-01-29,2026-01-30 00:30:00,2026-01-30 01:15:00,EURUSD,SELL,win,1.28,4.77,4.5,21.68,0.0318,0.03,False,5.76,20.75,26.51,2
2026-02-03,2026-02-04 00:45:00,2026-02-04 05:45:00,EURUSD,BUY,win,1.28,6.1,6.0,22.63,0.0407,0.04,False,7.68,26.51,34.19,3
2026-02-04,2026-02-05 00:30:00,2026-02-05 07:00:00,EURUSD,SELL,timeout,0.18,7.86,7.5,21.93,0.0524,0.05,False,1.35,34.19,35.54,3
2026-02-05,2026-02-06 00:30:00,2026-02-06 01:45:00,AUDUSD,BUY,win,1.2733,8.17,7.5,21.1,0.0545,0.05,False,9.55,35.54,45.09,4
2026-02-10,2026-02-11 00:30:00,2026-02-11 04:15:00,EURUSD,BUY,win,1.28,10.37,9.0,19.96,0.0691,0.06,False,11.52,45.09,56.61,4
2026-02-11,2026-02-12 00:30:00,2026-02-12 04:30:00,EURUSD,BUY,loss,-1.0533,13.02,12.0,21.2,0.0868,0.08,False,-12.64,56.61,43.97,4
