deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.14 15:00:00,1631631600001,XAUUSD,2,91330003,0,0,3,0.08,1804.788,0.0,-0.44,0.0,0.0,3WG|3
3,2021.09.15 06:36:15,1631687775000,XAUUSD,2,91330003,1,1,4,0.08,1800.727,-32.48,0.0,-4.28,0.0,sl 1800.733
4,2021.09.21 13:00:00,1632229200001,XAUUSD,4,91330003,0,0,3,0.1,1772.028,0.0,-0.55,0.0,0.0,3WG|3
5,2021.09.21 15:20:31,1632237631680,XAUUSD,4,91330003,1,1,5,0.1,1781.394,93.66,0.0,0.0,0.0,tp 1781.379
6,2021.09.30 15:00:00,1633014000001,XAUUSD,6,91330003,0,0,3,0.07,1757.523,0.0,-0.39,0.0,0.0,3WG|3
7,2021.09.30 23:56:39,1633046199000,XAUUSD,6,91330003,1,1,4,0.07,1752.886,-32.46,0.0,0.0,0.0,sl 1752.933
8,2021.10.04 15:00:00,1633359600001,XAUUSD,8,91330003,0,0,3,0.07,1766.564,0.0,-0.39,0.0,0.0,3WG|3
9,2021.10.05 02:42:14,1633401734000,XAUUSD,8,91330003,1,1,4,0.07,1761.928,-32.45,0.0,-3.74,0.0,sl 1761.962
10,2021.10.08 13:00:00,1633698000001,XAUUSD,10,91330003,0,0,3,0.09,1776.054,0.0,-0.5,0.0,0.0,3WG|3
11,2021.10.08 13:44:46,1633700686105,XAUUSD,10,91330003,1,1,4,0.09,1772.707,-30.13,0.0,0.0,0.0,sl 1772.720
12,2021.10.13 14:00:00,1634133600001,XAUUSD,12,91330003,0,0,3,0.07,1781.649,0.0,-0.39,0.0,0.0,3WG|3
13,2021.10.13 14:51:03,1634136663750,XAUUSD,12,91330003,1,1,5,0.07,1795.272,95.36,0.0,0.0,0.0,tp 1795.245
14,2021.10.13 15:00:00,1634137200001,XAUUSD,14,91330003,0,0,3,0.06,1792.906,0.0,-0.33,0.0,0.0,3WG|3
15,2021.10.14 02:48:13,1634179693000,XAUUSD,14,91330003,1,1,4,0.06,1787.842,-30.39,0.0,-9.63,0.0,sl 1787.847
16,2021.10.20 13:00:00,1634734800001,XAUUSD,16,91330003,0,0,3,0.11,1786.653,0.0,-0.61,0.0,0.0,3WG|3
17,2021.10.20 13:19:18,1634735958666,XAUUSD,16,91330003,1,1,4,0.11,1783.676,-32.74,0.0,0.0,0.0,sl 1783.703
18,2021.10.22 07:00:00,1634886000001,XAUUSD,18,91330003,0,0,3,0.09,1793.29,0.0,-0.5,0.0,0.0,3WG|3
19,2021.10.22 12:43:36,1634906616067,XAUUSD,18,91330003,1,1,5,0.09,1804.417,100.14,0.0,0.0,0.0,tp 1804.408
20,2021.10.22 13:00:00,1634907600001,XAUUSD,20,91330003,0,0,3,0.09,1806.018,0.0,-0.5,0.0,0.0,3WG|3
21,2021.10.22 15:15:11,1634915711625,XAUUSD,20,91330003,1,1,4,0.09,1806.011,-0.06,0.0,0.0,0.0,sl 1806.018
22,2021.11.05 16:00:00,1636128000001,XAUUSD,22,91330003,0,0,3,0.07,1809.972,0.0,-0.39,0.0,0.0,3WG|3
23,2021.11.08 13:27:30,1636378050955,XAUUSD,22,91330003,1,1,5,0.07,1823.21,92.67,0.0,-3.74,0.0,tp 1823.187
24,2021.11.08 14:00:00,1636380000001,XAUUSD,24,91330003,0,0,3,0.08,1821.911,0.0,-0.44,0.0,0.0,3WG|3
25,2021.11.09 15:06:38,1636470398461,XAUUSD,24,91330003,1,1,4,0.08,1821.896,-0.12,0.0,-4.28,0.0,sl 1821.911
26,2021.11.10 14:00:00,1636552800001,XAUUSD,26,91330003,0,0,3,0.08,1849.777,0.0,-0.44,0.0,0.0,3WG|3
27,2021.11.10 14:34:04,1636554844808,XAUUSD,26,91330003,1,1,5,0.08,1861.982,97.64,0.0,0.0,0.0,tp 1861.975
28,2021.11.10 15:00:00,1636556400001,XAUUSD,28,91330003,0,0,3,0.07,1862.191,0.0,-0.39,0.0,0.0,3WG|3
29,2021.11.10 15:10:37,1636557037777,XAUUSD,28,91330003,1,1,4,0.07,1857.318,-34.11,0.0,0.0,0.0,sl 1857.360
30,2021.11.16 09:00:00,1637053200001,XAUUSD,30,91330003,0,0,3,0.08,1872.353,0.0,-0.44,0.0,0.0,3WG|3
31,2021.11.16 13:59:21,1637071161021,XAUUSD,30,91330003,1,1,4,0.08,1868.471,-31.05,0.0,0.0,0.0,sl 1868.476
32,2021.11.26 07:00:00,1637910000001,XAUUSD,32,91330003,0,0,3,0.11,1801.401,0.0,-0.61,0.0,0.0,3WG|3
33,2021.11.26 08:40:39,1637916039563,XAUUSD,32,91330003,1,1,4,0.11,1801.398,-0.03,0.0,0.0,0.0,sl 1801.401
34,2021.11.26 10:00:00,1637920800001,XAUUSD,34,91330003,0,0,3,0.08,1809.894,0.0,-0.44,0.0,0.0,3WG|3
35,2021.11.26 10:04:15,1637921055235,XAUUSD,34,91330003,1,1,4,0.08,1806.008,-31.09,0.0,0.0,0.0,sl 1806.018
36,2021.12.31 14:00:00,1640959200001,XAUUSD,36,91330003,0,0,3,0.13,1824.444,0.0,-0.72,0.0,0.0,3WG|3
37,2021.12.31 15:00:28,1640962828546,XAUUSD,36,91330003,1,1,4,0.13,1821.916,-32.86,0.0,0.0,0.0,sl 1821.917
38,2022.01.11 16:00:00,1641916800001,XAUUSD,38,91330003,0,0,3,0.11,1811.774,0.0,-0.61,0.0,0.0,3WG|3
39,2022.01.11 19:53:37,1641930817000,XAUUSD,38,91330003,1,1,5,0.11,1820.8,99.29,0.0,0.0,0.0,tp 1820.768
40,2022.01.19 14:00:00,1642600800001,XAUUSD,40,91330003,0,0,3,0.11,1824.117,0.0,-0.61,0.0,0.0,3WG|3
41,2022.01.19 15:05:31,1642604731585,XAUUSD,40,91330003,1,1,5,0.11,1832.571,92.99,0.0,0.0,0.0,tp 1832.568
42,2022.01.19 16:00:00,1642608000001,XAUUSD,42,91330003,0,0,3,0.1,1838.45,0.0,-0.55,0.0,0.0,3WG|3
43,2022.01.20 16:23:42,1642695822531,XAUUSD,42,91330003,1,1,4,0.1,1838.45,0.0,0.0,-16.05,0.0,sl 1838.450
44,2022.01.25 15:00:00,1643122800001,XAUUSD,44,91330003,0,0,3,0.09,1850.533,0.0,-0.5,0.0,0.0,3WG|3
45,2022.01.25 15:02:02,1643122922539,XAUUSD,44,91330003,1,1,4,0.09,1847.042,-31.42,0.0,0.0,0.0,sl 1847.053
46,2022.02.08 14:00:00,1644328800001,XAUUSD,46,91330003,0,0,3,0.13,1824.176,0.0,-0.72,0.0,0.0,3WG|3
47,2022.02.08 14:16:34,1644329794666,XAUUSD,46,91330003,1,1,4,0.13,1821.663,-32.67,0.0,0.0,0.0,sl 1821.701
48,2022.02.09 17:00:00,1644426000001,XAUUSD,48,91330003,0,0,3,0.13,1832.674,0.0,-0.72,0.0,0.0,3WG|3
49,2022.02.10 13:24:27,1644499467326,XAUUSD,48,91330003,1,1,4,0.13,1830.245,-31.57,0.0,-20.86,0.0,sl 1830.255
50,2022.02.10 17:00:00,1644512400001,XAUUSD,50,91330003,0,0,3,0.1,1841.694,0.0,-0.55,0.0,0.0,3WG|3
51,2022.02.10 17:32:27,1644514347341,XAUUSD,50,91330003,1,1,4,0.1,1838.298,-33.96,0.0,0.0,0.0,sl 1838.332
52,2022.02.11 19:00:00,1644606000001,XAUUSD,52,91330003,0,0,3,0.07,1857.324,0.0,-0.39,0.0,0.0,3WG|3
53,2022.02.11 19:15:42,1644606942015,XAUUSD,52,91330003,1,1,4,0.07,1852.929,-30.77,0.0,0.0,0.0,sl 1852.931
54,2022.02.17 09:00:00,1645088400001,XAUUSD,54,91330003,0,0,3,0.06,1886.318,0.0,-0.33,0.0,0.0,3WG|3
55,2022.02.17 14:11:41,1645107101807,XAUUSD,54,91330003,1,1,4,0.06,1886.303,-0.09,0.0,0.0,0.0,sl 1886.318
56,2022.02.21 00:00:00,1645401600001,XAUUSD,56,91330003,0,0,3,0.08,1905.023,0.0,-0.44,0.0,0.0,3WG|3
57,2022.02.21 00:54:05,1645404845106,XAUUSD,56,91330003,1,1,4,0.08,1900.79,-33.86,0.0,0.0,0.0,sl 1900.796
58,2022.02.22 00:00:00,1645488000001,XAUUSD,58,91330003,0,0,3,0.07,1909.653,0.0,-0.39,0.0,0.0,3WG|3
59,2022.02.22 08:29:29,1645518569803,XAUUSD,58,91330003,1,1,4,0.07,1904.632,-35.15,0.0,0.0,0.0,sl 1904.686
60,2022.02.24 04:00:00,1645675200001,XAUUSD,60,91330003,0,0,3,0.07,1929.227,0.0,-0.39,0.0,0.0,3WG|3
61,2022.02.24 04:12:40,1645675960586,XAUUSD,60,91330003,1,1,5,0.07,1943.312,98.59,0.0,0.0,0.0,tp 1943.291
62,2022.02.24 05:00:00,1645678800001,XAUUSD,62,91330003,0,0,3,0.06,1935.829,0.0,-0.33,0.0,0.0,3WG|3
63,2022.02.24 09:57:28,1645696648205,XAUUSD,62,91330003,1,1,5,0.06,1952.326,98.99,0.0,0.0,0.0,tp 1952.323
64,2022.02.24 10:00:00,1645696800001,XAUUSD,64,91330003,0,0,3,0.05,1953.314,0.0,-0.28,0.0,0.0,3WG|3
65,2022.02.24 10:58:29,1645700309068,XAUUSD,64,91330003,1,1,5,0.05,1973.814,102.5,0.0,0.0,0.0,tp 1973.795
66,2022.02.24 11:00:00,1645700400001,XAUUSD,66,91330003,0,0,3,0.05,1973.879,0.0,-0.28,0.0,0.0,3WG|3
67,2022.02.24 11:52:58,1645703578009,XAUUSD,66,91330003,1,1,4,0.05,1966.395,-37.42,0.0,0.0,0.0,sl 1966.399
68,2022.03.04 15:00:00,1646406000001,XAUUSD,68,91330003,0,0,3,0.05,1952.038,0.0,-0.28,0.0,0.0,3WG|3
69,2022.03.04 15:02:31,1646406151799,XAUUSD,68,91330003,1,1,4,0.05,1945.468,-32.85,0.0,0.0,0.0,sl 1945.489
70,2022.03.07 00:00:00,1646611200001,XAUUSD,70,91330003,0,0,3,0.05,1988.762,0.0,-0.28,0.0,0.0,3WG|3
71,2022.03.07 06:07:19,1646633239919,XAUUSD,70,91330003,1,1,4,0.05,1981.492,-36.35,0.0,0.0,0.0,sl 1981.526
72,2022.03.08 07:00:00,1646722800001,XAUUSD,72,91330003,0,0,3,0.03,2017.051,0.0,-0.17,0.0,0.0,3WG|3
73,2022.03.08 08:17:20,1646727440707,XAUUSD,72,91330003,1,1,4,0.03,2006.512,-31.61,0.0,0.0,0.0,sl 2006.528
74,2022.03.08 15:00:00,1646751600001,XAUUSD,74,91330003,0,0,3,0.03,2039.716,0.0,-0.17,0.0,0.0,3WG|3
75,2022.03.08 17:17:17,1646759837679,XAUUSD,74,91330003,1,1,4,0.03,2039.71,-0.02,0.0,0.0,0.0,sl 2039.716
76,2022.03.23 20:00:00,1648065600001,XAUUSD,76,91330003,0,0,3,0.06,1946.753,0.0,-0.33,0.0,0.0,3WG|3
77,2022.03.24 01:53:36,1648086816000,XAUUSD,76,91330003,1,1,4,0.06,1941.558,-31.17,0.0,-9.63,0.0,sl 1941.583
78,2022.03.24 12:00:00,1648123200001,XAUUSD,78,91330003,0,0,3,0.07,1956.418,0.0,-0.39,0.0,0.0,3WG|3
79,2022.03.24 12:21:32,1648124492331,XAUUSD,78,91330003,1,1,4,0.07,1951.538,-34.16,0.0,0.0,0.0,sl 1951.544
80,2022.03.24 15:00:00,1648134000001,XAUUSD,80,91330003,0,0,3,0.06,1965.24,0.0,-0.33,0.0,0.0,3WG|3
81,2022.03.24 15:30:35,1648135835581,XAUUSD,80,91330003,1,1,4,0.06,1959.2,-36.24,0.0,0.0,0.0,sl 1959.207
82,2022.04.05 14:00:00,1649167200001,XAUUSD,82,91330003,0,0,3,0.08,1942.494,0.0,-0.44,0.0,0.0,3WG|3
83,2022.04.05 14:08:40,1649167720769,XAUUSD,82,91330003,1,1,4,0.08,1938.317,-33.41,0.0,0.0,0.0,sl 1938.333
84,2022.04.08 14:00:00,1649426400001,XAUUSD,84,91330003,0,0,3,0.08,1939.663,0.0,-0.44,0.0,0.0,3WG|3
85,2022.04.11 08:21:01,1649665261497,XAUUSD,84,91330003,1,1,5,0.08,1951.483,94.56,0.0,-4.28,0.0,tp 1951.468
86,2022.04.11 09:00:00,1649667600001,XAUUSD,86,91330003,0,0,3,0.06,1957.231,0.0,-0.33,0.0,0.0,3WG|3
87,2022.04.11 13:54:37,1649685277134,XAUUSD,86,91330003,1,1,4,0.06,1951.958,-31.64,0.0,0.0,0.0,sl 1951.968
88,2022.04.12 13:00:00,1649768400001,XAUUSD,88,91330003,0,0,3,0.07,1970.39,0.0,-0.39,0.0,0.0,3WG|3
89,2022.04.12 13:45:42,1649771142352,XAUUSD,88,91330003,1,1,4,0.07,1965.371,-35.13,0.0,0.0,0.0,sl 1965.397
90,2022.04.12 15:00:00,1649775600001,XAUUSD,90,91330003,0,0,3,0.06,1975.848,0.0,-0.33,0.0,0.0,3WG|3
91,2022.04.12 16:00:40,1649779240384,XAUUSD,90,91330003,1,1,4,0.06,1970.206,-33.85,0.0,0.0,0.0,sl 1970.213
92,2022.05.04 19:00:00,1651690800001,XAUUSD,92,91330003,0,0,3,0.06,1886.068,0.0,-0.33,0.0,0.0,3WG|3
93,2022.05.05 01:36:35,1651714595757,XAUUSD,92,91330003,1,1,5,0.06,1902.018,95.7,0.0,-9.63,0.0,tp 1902.010
94,2022.05.05 13:00:00,1651755600001,XAUUSD,94,91330003,0,0,3,0.05,1907.022,0.0,-0.28,0.0,0.0,3WG|3
95,2022.05.05 13:22:40,1651756960673,XAUUSD,94,91330003,1,1,4,0.05,1900.668,-31.77,0.0,0.0,0.0,sl 1900.685
96,2022.05.17 12:00:00,1652788800001,XAUUSD,96,91330003,0,0,3,0.07,1834.746,0.0,-0.39,0.0,0.0,3WG|3
97,2022.05.17 12:24:39,1652790279463,XAUUSD,96,91330003,1,1,4,0.07,1830.017,-33.1,0.0,0.0,0.0,sl 1830.041
98,2022.05.19 13:00:00,1652965200001,XAUUSD,98,91330003,0,0,3,0.07,1838.408,0.0,-0.39,0.0,0.0,3WG|3
99,2022.05.19 13:35:39,1652967339915,XAUUSD,98,91330003,1,1,4,0.07,1833.826,-32.08,0.0,0.0,0.0,sl 1833.826
100,2022.05.24 14:00:00,1653400800001,XAUUSD,100,91330003,0,0,3,0.08,1867.662,0.0,-0.44,0.0,0.0,3WG|3
101,2022.05.24 14:10:30,1653401430947,XAUUSD,100,91330003,1,1,4,0.08,1863.671,-31.93,0.0,0.0,0.0,sl 1863.671
102,2022.06.02 14:00:00,1654178400001,XAUUSD,102,91330003,0,0,3,0.09,1864.079,0.0,-0.5,0.0,0.0,3WG|3
103,2022.06.03 09:04:36,1654247076774,XAUUSD,102,91330003,1,1,4,0.09,1864.061,-0.16,0.0,-4.8100000000000005,0.0,sl 1864.079
104,2022.06.10 16:00:00,1654876800001,XAUUSD,104,91330003,0,0,3,0.05,1867.462,0.0,-0.28,0.0,0.0,3WG|3
105,2022.06.13 01:34:41,1655084081777,XAUUSD,104,91330003,1,1,4,0.05,1867.455,-0.03,0.0,-2.67,0.0,sl 1867.462
106,2022.06.16 16:00:00,1655395200001,XAUUSD,106,91330003,0,0,3,0.05,1845.456,0.0,-0.28,0.0,0.0,3WG|3
107,2022.06.17 01:03:35,1655427815892,XAUUSD,106,91330003,1,1,4,0.05,1845.435,-0.1,0.0,-2.67,0.0,sl 1845.456
108,2022.07.22 12:00:00,1658491200001,XAUUSD,108,91330003,0,0,3,0.08,1728.682,0.0,-0.44,0.0,0.0,3WG|3
109,2022.07.22 12:20:42,1658492442336,XAUUSD,108,91330003,1,1,4,0.08,1724.84,-30.74,0.0,0.0,0.0,sl 1724.855
110,2022.07.22 14:00:00,1658498400001,XAUUSD,110,91330003,0,0,3,0.07,1734.77,0.0,-0.39,0.0,0.0,3WG|3
111,2022.07.22 14:30:38,1658500238467,XAUUSD,110,91330003,1,1,4,0.07,1730.475,-30.06,0.0,0.0,0.0,sl 1730.480
112,2022.07.28 14:00:00,1659016800001,XAUUSD,112,91330003,0,0,3,0.06,1751.396,0.0,-0.33,0.0,0.0,3WG|3
113,2022.08.01 09:37:37,1659346657219,XAUUSD,112,91330003,1,1,5,0.06,1768.698,103.81,0.0,-6.42,0.0,tp 1768.697
114,2022.08.02 01:00:00,1659402000001,XAUUSD,114,91330003,0,0,3,0.07,1780.62,0.0,-0.39,0.0,0.0,3WG|3
115,2022.08.02 02:44:43,1659408283000,XAUUSD,114,91330003,1,1,4,0.07,1775.881,-33.17,0.0,0.0,0.0,sl 1775.900
116,2022.08.02 13:00:00,1659445200001,XAUUSD,116,91330003,0,0,3,0.08,1785.154,0.0,-0.44,0.0,0.0,3WG|3
117,2022.08.02 13:21:36,1659446496818,XAUUSD,116,91330003,1,1,4,0.08,1781.013,-33.13,0.0,0.0,0.0,sl 1781.020
118,2022.08.09 14:00:00,1660053600001,XAUUSD,118,91330003,0,0,3,0.09,1797.686,0.0,-0.5,0.0,0.0,3WG|3
119,2022.08.09 14:36:19,1660055779894,XAUUSD,118,91330003,1,1,4,0.09,1794.109,-32.19,0.0,0.0,0.0,sl 1794.123
120,2022.09.06 01:00:00,1662426000001,XAUUSD,120,91330003,0,0,3,0.1,1724.075,0.0,-0.55,0.0,0.0,3WG|3
121,2022.09.06 01:01:42,1662426102178,XAUUSD,120,91330003,1,1,4,0.1,1720.803,-32.72,0.0,0.0,0.0,sl 1720.811
122,2022.09.21 19:00:00,1663786800001,XAUUSD,122,91330003,0,0,3,0.06,1686.114,0.0,-0.33,0.0,0.0,3WG|3
