time,event,engine,dir,note,position_id,entry,sl,tp,volume,risk_cash,equity_before,requested_risk_cash,decision_bar
2021.09.14 15:00:00,entry,3,1,done at 1804.788,2,1804.788,1800.733,1816.953,0.08,32.44,10000.0,30.0,2021.09.14 15:00:00
2021.09.21 13:00:00,entry,3,1,done at 1772.028,4,1772.028,1768.911,1781.379,0.1,31.17,9962.8,29.888399999999997,2021.09.21 13:00:00
2021.09.21 15:00:00,trail,3,1,closed H1 ratchet,4,1772.028,1772.028,1781.379,0.0,0.0,0.0,0.0,2021.09.21 15:00:00
2021.09.21 15:00:00,occupied,3,1,one position per engine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.09.21 15:00:00
2021.09.30 15:00:00,entry,3,1,done at 1757.523,6,1757.523,1752.933,1771.293,0.07,32.13,10055.91,30.167729999999995,2021.09.30 15:00:00
2021.10.04 15:00:00,entry,3,1,done at 1766.564,8,1766.564,1761.962,1780.37,0.07,32.22,10023.06,30.069179999999996,2021.10.04 15:00:00
2021.10.08 13:00:00,entry,3,1,done at 1776.054,10,1776.054,1772.72,1786.056,0.09,30.01,9986.48,29.95944,2021.10.08 13:00:00
2021.10.13 14:00:00,entry,3,1,done at 1781.649,12,1781.649,1777.117,1795.245,0.07,31.72,9955.85,29.86755,2021.10.13 14:00:00
2021.10.13 15:00:00,entry,3,1,done at 1792.906,14,1792.906,1787.847,1808.083,0.06,30.36,10050.82,30.152459999999998,2021.10.13 15:00:00
2021.10.20 13:00:00,entry,3,1,done at 1786.653,16,1786.653,1783.703,1795.503,0.11,32.45,10010.47,30.031409999999997,2021.10.20 13:00:00
2021.10.22 07:00:00,entry,3,1,done at 1793.290,18,1793.29,1789.584,1804.408,0.09,33.35,9977.12,29.931359999999998,2021.10.22 07:00:00
2021.10.22 13:00:00,entry,3,1,done at 1806.018,20,1806.018,1802.458,1816.698,0.09,32.04,10076.76,30.230279999999997,2021.10.22 13:00:00
2021.10.22 15:00:00,trail,3,1,closed H1 ratchet,20,1806.018,1806.018,1816.698,0.0,0.0,0.0,0.0,2021.10.22 15:00:00
2021.11.05 16:00:00,entry,3,1,done at 1809.972,22,1809.972,1805.567,1823.187,0.07,30.83,10076.2,30.2286,2021.11.05 16:00:00
2021.11.05 19:00:00,trail,3,1,closed H1 ratchet,22,1809.972,1809.972,1823.187,0.0,0.0,0.0,0.0,2021.11.05 19:00:00
2021.11.08 14:00:00,entry,3,1,done at 1821.911,24,1821.911,1818.045,1833.509,0.08,30.93,10164.74,30.49422,2021.11.08 14:00:00
2021.11.08 20:00:00,trail,3,1,closed H1 ratchet,24,1821.911,1821.911,1833.509,0.0,0.0,0.0,0.0,2021.11.08 20:00:00
2021.11.09 14:00:00,entry,3,1,done at 1830.014,26,1830.014,1826.89,1839.386,0.1,31.24,10159.99,30.479969999999998,2021.11.09 14:00:00
2021.11.10 14:00:00,entry,3,1,done at 1849.777,28,1849.777,1845.711,1861.975,0.08,32.53,10128.13,30.38439,2021.11.10 14:00:00
2021.11.10 15:00:00,entry,3,1,done at 1862.191,30,1862.191,1857.36,1876.684,0.07,33.82,10225.33,30.67599,2021.11.10 15:00:00
2021.11.16 09:00:00,entry,3,1,done at 1872.353,32,1872.353,1868.476,1883.984,0.08,31.01,10190.83,30.57249,2021.11.16 09:00:00
2021.11.26 07:00:00,entry,3,1,done at 1801.401,34,1801.401,1798.616,1809.756,0.11,30.63,10159.34,30.47802,2021.11.26 07:00:00
2021.11.26 08:00:00,trail,3,1,closed H1 ratchet,34,1801.401,1801.401,1809.756,0.0,0.0,0.0,0.0,2021.11.26 08:00:00
2021.11.26 08:00:00,occupied,3,1,one position per engine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.11.26 08:00:00
2021.11.26 10:00:00,entry,3,1,done at 1809.894,36,1809.894,1806.018,1821.522,0.08,31.01,10158.7,30.476100000000002,2021.11.26 10:00:00
2021.12.31 14:00:00,entry,3,1,done at 1824.444,38,1824.444,1821.917,1832.025,0.13,32.85,10127.17,30.38151,2021.12.31 14:00:00
2022.01.11 16:00:00,entry,3,1,done at 1811.774,40,1811.774,1808.776,1820.768,0.11,32.97,10093.59,30.280769999999997,2022.01.11 16:00:00
2022.01.11 17:00:00,trail,3,1,closed H1 ratchet,40,1811.774,1811.774,1820.768,0.0,0.0,0.0,0.0,2022.01.11 17:00:00
2022.01.11 17:00:00,occupied,3,1,one position per engine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.01.11 17:00:00
2022.01.19 14:00:00,entry,3,1,done at 1824.117,42,1824.117,1821.3,1832.568,0.11,30.99,10192.27,30.576810000000002,2022.01.19 14:00:00
2022.01.19 15:00:00,trail,3,1,closed H1 ratchet,42,1824.117,1824.117,1832.568,0.0,0.0,0.0,0.0,2022.01.19 15:00:00
2022.01.19 15:00:00,occupied,3,1,one position per engine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.01.19 15:00:00
2022.01.19 16:00:00,entry,3,1,done at 1838.450,44,1838.45,1835.1,1848.5,0.1,33.5,10284.65,30.85395,2022.01.19 16:00:00
2022.01.19 19:00:00,trail,3,1,closed H1 ratchet,44,1838.45,1838.45,1848.5,0.0,0.0,0.0,0.0,2022.01.19 19:00:00
2022.01.20 14:00:00,entry,3,1,done at 1846.562,46,1846.562,1843.44,1855.928,0.1,31.22,10283.88,30.851639999999996,2022.01.20 14:00:00
2022.01.25 15:00:00,entry,3,1,done at 1850.533,48,1850.533,1847.053,1860.973,0.09,31.32,10252.07,30.756209999999996,2022.01.25 15:00:00
2022.02.08 14:00:00,entry,3,1,done at 1824.176,50,1824.176,1821.701,1831.601,0.13,32.18,10220.15,30.660449999999997,2022.02.08 14:00:00
2022.02.09 17:00:00,entry,3,1,done at 1832.674,52,1832.674,1830.255,1839.931,0.13,31.44,10186.76,30.56028,2022.02.09 17:00:00
2022.02.10 17:00:00,entry,3,1,done at 1841.694,54,1841.694,1838.332,1851.78,0.1,33.62,10133.61,30.40083,2022.02.10 17:00:00
2022.02.11 19:00:00,entry,3,1,done at 1857.324,56,1857.324,1852.931,1870.503,0.07,30.75,10099.1,30.2973,2022.02.11 19:00:00
2022.02.17 09:00:00,entry,3,1,done at 1886.318,58,1886.318,1881.24,1901.552,0.06,30.47,10067.94,30.20382,2022.02.17 09:00:00
2022.02.17 14:00:00,trail,3,1,closed H1 ratchet,58,1886.318,1886.318,1901.552,0.0,0.0,0.0,0.0,2022.02.17 14:00:00
2022.02.17 14:00:00,occupied,3,1,one position per engine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.02.17 14:00:00
2022.02.21 00:00:00,entry,3,1,done at 1905.023,60,1905.023,1900.796,1917.704,0.08,33.81,10067.52,30.20256,2022.02.21 00:00:00
2022.02.22 00:00:00,entry,3,1,done at 1909.653,62,1909.653,1904.686,1924.554,0.07,34.77,10033.22,30.09966,2022.02.22 00:00:00
2022.02.24 04:00:00,entry,3,1,done at 1929.227,64,1929.227,1924.539,1943.291,0.07,32.82,9997.68,29.99304,2022.02.24 04:00:00
2022.02.24 05:00:00,entry,3,1,done at 1935.829,66,1935.829,1930.331,1952.323,0.06,32.98,10095.88,30.287639999999996,2022.02.24 05:00:00
2022.02.24 07:00:00,trail,3,1,closed H1 ratchet,66,1935.829,1935.829,1952.323,0.0,0.0,0.0,0.0,2022.02.24 07:00:00
2022.02.24 10:00:00,entry,3,1,done at 1953.314,68,1953.314,1946.487,1973.795,0.05,34.13,10194.54,30.58362,2022.02.24 10:00:00
2022.02.24 11:00:00,entry,3,1,done at 1973.879,70,1973.879,1966.399,1996.319,0.05,37.4,10296.76,30.890279999999997,2022.02.24 11:00:00
2022.03.04 15:00:00,entry,3,1,done at 1952.038,72,1952.038,1945.489,1971.685,0.05,32.74,10259.06,30.777179999999998,2022.03.04 15:00:00
2022.03.07 00:00:00,entry,3,1,done at 1988.762,74,1988.762,1981.526,2010.47,0.05,36.18,10225.93,30.67779,2022.03.07 00:00:00
2022.03.07 02:00:00,trail,3,1,closed H1 ratchet,74,1988.762,1988.762,2010.47,0.0,0.0,0.0,0.0,2022.03.07 02:00:00
2022.03.08 07:00:00,entry,3,1,done at 2017.051,76,2017.051,2006.528,2048.62,0.03,31.57,10225.65,30.676949999999998,2022.03.08 07:00:00
2022.03.08 15:00:00,entry,3,1,done at 2039.716,78,2039.716,2029.491,2070.391,0.03,30.68,10193.87,30.58161,2022.03.08 15:00:00
2022.03.08 16:00:00,occupied,3,1,one position per engine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.03.08 16:00:00
2022.03.08 17:00:00,trail,3,1,closed H1 ratchet,78,2039.716,2039.716,2070.391,0.0,0.0,0.0,0.0,2022.03.08 17:00:00
2022.03.23 20:00:00,entry,3,1,done at 1946.753,80,1946.753,1941.583,1962.263,0.06,31.02,10193.68,30.581039999999998,2022.03.23 20:00:00
2022.03.24 12:00:00,entry,3,1,done at 1956.418,82,1956.418,1951.544,1971.04,0.07,34.12,10152.55,30.457649999999997,2022.03.24 12:00:00
2022.03.24 15:00:00,entry,3,1,done at 1965.240,84,1965.24,1959.207,1983.339,0.06,36.2,10118.0,30.354,2022.03.24 15:00:00
2022.04.05 14:00:00,entry,3,1,done at 1942.494,86,1942.494,1938.333,1954.977,0.08,33.29,10081.43,30.24429,2022.04.05 14:00:00
2022.04.08 14:00:00,entry,3,1,done at 1939.663,88,1939.663,1935.728,1951.468,0.08,31.48,10047.58,30.14274,2022.04.08 14:00:00
2022.04.08 15:00:00,occupied,3,1,one position per engine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.04.08 15:00:00
2022.04.08 19:00:00,trail,3,1,closed H1 ratchet,88,1939.663,1939.663,1951.468,0.0,0.0,0.0,0.0,2022.04.08 19:00:00
2022.04.11 09:00:00,entry,3,1,done at 1957.231,90,1957.231,1951.968,1973.02,0.06,31.58,10137.42,30.41226,2022.04.11 09:00:00
2022.04.11 13:00:00,trail,3,1,closed H1 ratchet,90,1957.231,1957.231,1973.02,0.0,0.0,0.0,0.0,2022.04.11 13:00:00
2022.04.11 13:00:00,occupied,3,1,one position per engine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.04.11 13:00:00
2022.04.12 13:00:00,entry,3,1,done at 1970.390,92,1970.39,1965.397,1985.369,0.07,34.95,10137.02,30.411060000000003,2022.04.12 13:00:00
2022.04.12 15:00:00,entry,3,1,done at 1975.848,94,1975.848,1970.213,1992.753,0.06,33.81,10101.5,30.304499999999997,2022.04.12 15:00:00
2022.05.04 19:00:00,entry,3,1,done at 1886.068,96,1886.068,1880.754,1902.01,0.06,31.89,10067.32,30.20196,2022.05.04 19:00:00
2022.05.05 00:00:00,trail,3,1,closed H1 ratchet,96,1886.068,1886.068,1902.01,0.0,0.0,0.0,0.0,2022.05.05 00:00:00
2022.05.05 00:00:00,occupied,3,1,one position per engine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.05.05 00:00:00
2022.05.05 13:00:00,entry,3,1,done at 1907.022,98,1907.022,1900.685,1926.033,0.05,31.68,10153.06,30.459179999999996,2022.05.05 13:00:00
2022.05.17 12:00:00,entry,3,1,done at 1834.746,100,1834.746,1830.041,1848.861,0.07,32.93,10121.01,30.36303,2022.05.17 12:00:00
2022.05.19 13:00:00,entry,3,1,done at 1838.408,102,1838.408,1833.826,1852.154,0.07,32.08,10087.52,30.262559999999997,2022.05.19 13:00:00
2022.05.24 14:00:00,entry,3,1,done at 1867.662,104,1867.662,1863.671,1879.635,0.08,31.93,10055.05,30.165149999999997,2022.05.24 14:00:00
2022.06.02 14:00:00,entry,3,1,done at 1864.079,106,1864.079,1860.634,1874.414,0.09,31.0,10022.68,30.06804,2022.06.02 14:00:00
2022.06.02 16:00:00,trail,3,1,closed H1 ratchet,106,1864.079,1864.079,1874.414,0.0,0.0,0.0,0.0,2022.06.02 16:00:00
2022.06.10 16:00:00,entry,3,1,done at 1867.462,108,1867.462,1861.233,1886.149,0.05,31.14,10017.21,30.051629999999996,2022.06.10 16:00:00
2022.06.12 23:00:00,trail,3,1,closed H1 ratchet,108,1867.462,1867.462,1886.149,0.0,0.0,0.0,0.0,2022.06.12 23:00:00
2022.06.16 16:00:00,entry,3,1,done at 1845.456,110,1845.456,1839.151,1864.371,0.05,31.52,10014.23,30.042689999999997,2022.06.16 16:00:00
2022.06.16 20:00:00,trail,3,1,closed H1 ratchet,110,1845.456,1845.456,1864.371,0.0,0.0,0.0,0.0,2022.06.16 20:00:00
2022.07.22 12:00:00,entry,3,1,done at 1728.682,112,1728.682,1724.855,1740.163,0.08,30.62,10011.18,30.03354,2022.07.22 12:00:00
2022.07.22 14:00:00,entry,3,1,done at 1734.770,114,1734.77,1730.48,1747.64,0.07,30.03,9980.0,29.94,2022.07.22 14:00:00
2022.07.28 14:00:00,entry,3,1,done at 1751.396,116,1751.396,1745.629,1768.697,0.06,34.61,9949.55,29.84865,2022.07.28 14:00:00
2022.07.29 04:00:00,trail,3,1,closed H1 ratchet,116,1751.396,1751.396,1768.697,0.0,0.0,0.0,0.0,2022.07.29 04:00:00
2022.08.02 01:00:00,entry,3,1,done at 1780.620,118,1780.62,1775.9,1794.78,0.07,33.04,10046.61,30.139830000000003,2022.08.02 01:00:00
2022.08.02 13:00:00,entry,3,1,done at 1785.154,120,1785.154,1781.02,1797.556,0.08,33.07,10013.05,30.039149999999996,2022.08.02 13:00:00
2022.08.09 14:00:00,entry,3,1,done at 1797.686,122,1797.686,1794.123,1808.375,0.09,32.06,9979.48,29.938439999999996,2022.08.09 14:00:00
2022.09.06 01:00:00,entry,3,1,done at 1724.075,124,1724.075,1720.811,1733.867,0.1,32.64,9946.79,29.840370000000004,2022.09.06 01:00:00
2022.09.21 19:00:00,entry,3,1,done at 1686.114,126,1686.114,1680.771,1702.143,0.06,32.05,9913.52,29.740560000000002,2022.09.21 19:00:00
2022.10.03 15:00:00,entry,3,1,done at 1687.091,128,1687.091,1681.9,1702.664,0.06,31.15,9881.03,29.64309,2022.10.03 15:00:00
2022.10.03 18:00:00,trail,3,1,closed H1 ratchet,128,1687.091,1687.091,1702.664,0.0,0.0,0.0,0.0,2022.10.03 18:00:00
2022.10.04 15:00:00,entry,3,1,done at 1720.872,130,1720.872,1715.504,1736.976,0.06,32.21,9970.95,29.912850000000002,2022.10.04 15:00:00
2022.10.04 22:01:00,trail,3,1,closed H1 ratchet,130,1720.872,1720.872,1736.976,0.0,0.0,0.0,0.0,2022.10.04 22:00:00
2022.10.21 16:00:00,entry,3,1,done at 1651.036,132,1651.036,1645.381,1668.001,0.06,33.93,9967.26,29.90178,2022.10.21 16:00:00
2022.10.23 22:05:00,trail,3,1,closed H1 ratchet,132,1651.036,1651.036,1668.001,0.0,0.0,0.0,0.0,2022.10.23 22:00:00
2022.11.08 16:00:00,entry,3,1,done at 1713.254,134,1713.254,1708.343,1727.987,0.07,34.38,10065.52,30.196559999999998,2022.11.08 16:00:00
2022.11.10 14:00:00,entry,3,1,done at 1733.294,136,1733.294,1728.478,1747.742,0.07,33.71,10030.65,30.091949999999997,2022.11.10 14:00:00
2022.11.10 15:00:00,trail,3,1,closed H1 ratchet,136,1733.294,1733.294,1747.742,0.0,0.0,0.0,0.0,2022.11.10 15:00:00
