symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,BUY,2026-06-29T13:45:00+00:00,2026-06-29T14:05:00+00:00,2026-06-29T19:45:00+00:00,184.619,184.479763,184.758237,184.897473,185.03671,2.0,25.6,354.01,tp3,68,54.71,50.93,0.139237,0.15,13.14,12.8,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-30T14:20:00+00:00,2026-06-30T14:40:00+00:00,2026-06-30T15:35:00+00:00,184.935,185.165735,184.704265,184.47353,184.242795,0.3333,4.72,358.72,stop,11,65.18,69.44,0.230735,0.1,14.16,14.15,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-30T16:20:00+00:00,2026-06-30T17:00:00+00:00,2026-06-30T17:10:00+00:00,185.096,185.257126,184.934874,184.773748,184.612622,-1.0,-13.83,344.89,stop,2,56.55,62.03,0.161126,0.14,14.35,13.83,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-02T13:55:00+00:00,2026-07-02T14:55:00+00:00,2026-07-02T15:30:00+00:00,184.126,184.291025,183.960975,183.795949,183.630924,-1.0,-13.15,331.74,stop,7,51.57,58.56,0.165025,0.13,13.8,13.15,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-06T13:15:00+00:00,2026-07-06T13:35:00+00:00,2026-07-06T23:35:00+00:00,185.363,185.165804,185.560196,185.757391,185.954587,0.3955,4.78,336.53,timeout,120,52.5,42.24,0.197196,0.1,13.27,12.09,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-07T14:35:00+00:00,2026-07-07T14:55:00+00:00,2026-07-08T00:05:00+00:00,185.043,185.233906,184.852094,184.661188,184.470282,1.3333,17.16,353.69,stop,110,68.07,70.05,0.190906,0.11,13.46,12.87,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-08T16:00:00+00:00,2026-07-08T16:30:00+00:00,2026-07-09T02:30:00+00:00,185.328,185.137937,185.518063,185.708125,185.898188,1.4312,20.01,373.69,timeout,120,44.77,36.62,0.190063,0.12,14.15,13.98,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-09T15:30:00+00:00,2026-07-09T15:50:00+00:00,2026-07-09T17:10:00+00:00,185.627,185.773665,185.480335,185.33367,185.187005,-1.0,-14.39,359.3,stop,16,56.66,69.5,0.146665,0.16,14.95,14.39,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-13T13:10:00+00:00,2026-07-13T14:10:00+00:00,2026-07-13T23:55:00+00:00,185.227,185.35388,185.10012,184.973241,184.846361,2.0,28.0,387.3,tp3,117,53.52,58.05,0.12688,0.18,14.37,14.0,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-14T14:00:00+00:00,2026-07-14T14:25:00+00:00,2026-07-14T15:30:00+00:00,184.88,184.756525,185.003475,185.126951,185.250426,2.0,30.28,417.58,tp3,13,35.69,33.82,0.123475,0.2,15.49,15.14,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-15T13:35:00+00:00,2026-07-15T14:05:00+00:00,2026-07-15T14:50:00+00:00,185.368,185.264821,185.471179,185.574357,185.677536,-1.0,-16.45,401.13,stop,9,43.77,37.0,0.103179,0.26,16.7,16.45,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-17T15:10:00+00:00,2026-07-17T15:30:00+00:00,2026-07-17T16:50:00+00:00,185.609,185.716039,185.501961,185.394923,185.287884,-1.0,-15.75,385.38,stop,16,50.05,52.97,0.107039,0.24,16.05,15.75,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-20T12:55:00+00:00,2026-07-20T13:35:00+00:00,2026-07-20T14:30:00+00:00,185.671,185.566656,185.775344,185.879688,185.984032,-1.0,-15.35,370.03,stop,11,37.35,32.88,0.104344,0.24,15.42,15.35,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-20T14:30:00+00:00,2026-07-20T14:50:00+00:00,2026-07-21T00:50:00+00:00,185.619,185.768514,185.469486,185.319972,185.170458,1.7023,24.97,395.01,timeout,120,45.49,52.8,0.149514,0.16,14.8,14.67,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-21T13:35:00+00:00,2026-07-21T13:55:00+00:00,2026-07-21T17:05:00+00:00,185.812,185.955542,185.668458,185.524915,185.381373,-1.0,-14.96,380.05,stop,38,65.9,68.52,0.143542,0.17,15.8,14.96,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-22T12:20:00+00:00,2026-07-22T13:20:00+00:00,2026-07-22T23:20:00+00:00,185.983,185.856697,186.109303,186.235606,186.361909,1.3784,20.28,400.32,timeout,120,42.93,39.37,0.126303,0.19,15.2,14.71,RISK_PERCENT
