policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_balanced,LTA,BTCUSD,M15,2026-05,2026-05-27 01:15:00,2026-05-27 05:00:00,SELL,75762.47,76026.82286,5.0,75498.11714,trail_stop,0.9999,97,144.085714,0.0001,1400.0,0.2708,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,300.0,15.0,15.0,315.0
dynamic_balanced,ORB,XAGUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,74.576,74.694,5.0,74.576,trail_stop,-0.0025,100,0.139786,0.0025,30.0,0.0104,0.8441,"max(structure,0.80ATR)",balanced,ORB 15m breakout,315.0,15.75,-0.04,314.96
dynamic_balanced,ORB,XAUUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,4451.578,4457.516,5.0,4451.578,trail_stop,-0.0005,100,5.938,0.0005,280.0,0.0625,1.1814,"max(structure,0.80ATR)",balanced,ORB 15m breakout,314.96,15.75,-0.01,314.95
dynamic_balanced,LTA,XAGUSD,M15,2026-05,2026-05-28 00:30:00,2026-05-28 01:00:00,BUY,74.662,74.32835,4.0,74.32835,loss,-1.0009,92,0.164357,0.0009,30.0,0.0938,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,314.95,15.75,-15.76,299.19
dynamic_balanced,LTA,BTCUSD,M15,2026-05,2026-05-28 01:15:00,2026-05-28 04:00:00,SELL,74160.29,74496.20143,4.0,72816.64428,win,4.0,97,234.942857,0.0,1400.0,0.6875,,"max(structure,1.00ATR)",balanced,Entry Model 2 - Internal Swing Confirmation,299.19,14.96,59.84,359.03
dynamic_balanced,ORB,BTCUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,73492.12,73369.265,5.0,73492.12,trail_stop,-0.0001,100,175.507143,0.0001,1400.0,0.2083,0.6621,"max(structure,0.70ATR)",balanced,ORB 15m breakout,359.03,17.95,-0.0,359.03
dynamic_balanced,ORB,US30,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,50749.7,50725.485,4.0,50725.485,loss,-1.0867,95,34.592857,0.0867,21.0,0.0729,0.3903,"max(structure,0.70ATR)",balanced,ORB 15m breakout,359.03,17.95,-19.51,339.52
dynamic_balanced,ORB,XAGUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,75.727,75.565,4.0,75.565,loss,-1.0019,100,0.162,0.0019,30.0,0.5,1.3027,"max(structure,0.80ATR)",balanced,ORB 15m breakout,339.52,16.98,-17.01,322.51
dynamic_balanced,LTA,EURUSD,M30,2026-05,2026-05-29 01:30:00,2026-05-29 10:00:00,SELL,1.16444,1.16568,4.0,1.16444,trail_stop,-0.0645,90,0.000418,0.0645,8.0,0.1562,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,322.51,16.13,-1.04,321.47
dynamic_balanced,ORB,BTCUSD,M15,2026-05,2026-05-29 23:15:00,2026-05-30 00:15:00,SELL,73272.88,73425.721714,4.0,73425.721714,loss,-1.0001,100,191.052143,0.0001,1400.0,0.5208,0.7584,"max(structure,0.80ATR)",balanced,ORB 15m breakout,321.47,16.07,-16.08,305.39
