time,event,detail,basket,legs,first_entry,quote,trigger,lots,fill,bid,ask,balance,equity,margin,free_margin,margin_level,day,day_start_balance,daily_cash_pnl,total_lots,positions
2023.09.05 00:00:00,day_start,net cash target resets at broker midnight,0,0,0.0,0.0,0.0,0.0,0.0,1937.588,1937.713,3000.0,3000.0,0.0,3000.0,0.0,20230905,3000.0,0.0,0.0,0
2023.09.05 00:00:00,buy_request,first leg,1,0,0.0,1937.713,1937.713,0.02,0.0,1937.588,1937.713,3000.0,3000.0,0.0,3000.0,0.0,20230905,3000.0,0.0,0.0,0
2023.09.05 00:00:00,buy_filled,filled,1,1,1937.713,1937.713,1937.713,0.02,1937.713,1937.588,1937.713,2999.89,2999.64,1.94,2997.7,154620.61855670103,20230905,3000.0,-0.11000000000012733,0.02,1
2023.09.05 13:54:37,buy_request,doubling rung,1,1,1937.713,1927.684,1927.713,0.04,0.0,1927.559,1927.684,2999.89,2979.58,1.94,2977.64,153586.59793814435,20230905,3000.0,-0.11000000000012733,0.02,1
2023.09.05 13:54:37,buy_filled,filled,1,2,1937.713,1927.684,1927.713,0.04,1927.684,1927.559,1927.684,2999.67,2978.86,5.79,2973.07,51448.35924006909,20230905,3000.0,-0.32999999999992724,0.06,2
2023.09.06 00:00:00,day_end,end of last observed broker day,1,2,1937.713,0.0,0.0,0.0,0.0,1926.606,1926.731,2999.67,2969.92,5.79,2964.13,51293.95509499136,20230905,3000.0,-0.32999999999992724,0.06,2
2023.09.06 00:00:00,day_start,net cash target resets at broker midnight,1,2,1937.713,0.0,0.0,0.0,0.0,1926.606,1926.731,2999.67,2969.92,5.79,2964.13,51293.95509499136,20230906,2999.67,0.0,0.06,2
2023.09.06 14:36:21,buy_request,doubling rung,1,2,1937.713,1917.71,1917.713,0.08,0.0,1917.585,1917.71,2999.67,2915.8,5.79,2910.01,50359.24006908463,20230906,2999.67,0.0,0.06,2
2023.09.06 14:36:21,buy_filled,filled,1,3,1937.713,1917.71,1917.713,0.08,1917.71,1917.585,1917.71,2999.23,2914.36,13.46,2900.9,21652.005943536402,20230906,2999.67,-0.44000000000005457,0.13999999999999999,3
2023.09.07 00:00:00,day_end,end of last observed broker day,1,3,1937.713,0.0,0.0,0.0,0.0,1917.124,1917.249,2999.23,2885.44,13.46,2871.98,21437.147102526,20230906,2999.67,-0.44000000000005457,0.13999999999999999,3
2023.09.07 00:00:00,day_start,net cash target resets at broker midnight,1,3,1937.713,0.0,0.0,0.0,0.0,1917.124,1917.249,2999.23,2885.44,13.46,2871.98,21437.147102526,20230907,2999.23,0.0,0.13999999999999999,3
2023.09.08 00:00:00,day_end,end of last observed broker day,1,3,1937.713,0.0,0.0,0.0,0.0,1920.293,1920.418,2999.23,2922.31,13.46,2908.85,21711.069836552746,20230907,2999.23,0.0,0.13999999999999999,3
2023.09.08 00:00:00,day_start,net cash target resets at broker midnight,1,3,1937.713,0.0,0.0,0.0,0.0,1920.293,1920.418,2999.23,2922.31,13.46,2908.85,21711.069836552746,20230908,2999.23,0.0,0.13999999999999999,3
2023.09.10 22:05:00,day_end,end of last observed broker day,1,3,1937.713,0.0,0.0,0.0,0.0,1919.658,1919.783,2999.23,2905.93,13.46,2892.47,21589.37592867756,20230908,2999.23,0.0,0.13999999999999999,3
2023.09.10 22:05:00,day_start,net cash target resets at broker midnight,1,3,1937.713,0.0,0.0,0.0,0.0,1919.658,1919.783,2999.23,2905.93,13.46,2892.47,21589.37592867756,20230910,2999.23,0.0,0.13999999999999999,3
2023.09.11 00:00:00,day_end,end of last observed broker day,1,3,1937.713,0.0,0.0,0.0,0.0,1918.832,1918.957,2999.23,2894.37,13.46,2880.91,21503.49182763744,20230910,2999.23,0.0,0.13999999999999999,3
2023.09.11 00:00:00,day_start,net cash target resets at broker midnight,1,3,1937.713,0.0,0.0,0.0,0.0,1918.832,1918.957,2999.23,2894.37,13.46,2880.91,21503.49182763744,20230911,2999.23,0.0,0.13999999999999999,3
2023.09.12 00:00:00,day_end,end of last observed broker day,1,3,1937.713,0.0,0.0,0.0,0.0,1921.627,1921.752,2999.23,2926.01,13.46,2912.55,21738.558692421993,20230911,2999.23,0.0,0.13999999999999999,3
2023.09.12 00:00:00,day_start,net cash target resets at broker midnight,1,3,1937.713,0.0,0.0,0.0,0.0,1921.627,1921.752,2999.23,2926.01,13.46,2912.55,21738.558692421993,20230912,2999.23,0.0,0.13999999999999999,3
2023.09.12 13:01:39,buy_request,doubling rung,1,3,1937.713,1907.706,1907.713,0.16,0.0,1907.581,1907.706,2999.23,2729.36,13.46,2715.9,20277.563150074293,20230912,2999.23,0.0,0.13999999999999999,3
2023.09.12 13:01:39,buy_filled,filled,1,4,1937.713,1907.706,1907.713,0.16,1907.706,1907.581,1907.706,2998.35,2726.48,28.73,2697.75,9490.010442046641,20230912,2999.23,-0.8800000000001091,0.3,4
2023.09.13 00:00:00,day_end,end of last observed broker day,1,4,1937.713,0.0,0.0,0.0,0.0,1912.895,1913.02,2998.35,2869.85,28.73,2841.12,9989.0358510268,20230912,2999.23,-0.8800000000001091,0.3,4
2023.09.13 00:00:00,day_start,net cash target resets at broker midnight,1,4,1937.713,0.0,0.0,0.0,0.0,1912.895,1913.02,2998.35,2869.85,28.73,2841.12,9989.0358510268,20230913,2998.35,0.0,0.3,4
2023.09.14 00:00:00,day_end,end of last observed broker day,1,4,1937.713,0.0,0.0,0.0,0.0,1909.207,1909.332,2998.35,2711.06,28.73,2682.33,9436.338322311172,20230913,2998.35,0.0,0.3,4
2023.09.14 00:00:00,day_start,net cash target resets at broker midnight,1,4,1937.713,0.0,0.0,0.0,0.0,1909.207,1909.332,2998.35,2711.06,28.73,2682.33,9436.338322311172,20230914,2998.35,0.0,0.3,4
2023.09.15 00:00:00,day_end,end of last observed broker day,1,4,1937.713,0.0,0.0,0.0,0.0,1909.803,1909.928,2998.35,2712.89,28.73,2684.16,9442.707970762269,20230914,2998.35,0.0,0.3,4
2023.09.15 00:00:00,day_start,net cash target resets at broker midnight,1,4,1937.713,0.0,0.0,0.0,0.0,1909.803,1909.928,2998.35,2712.89,28.73,2684.16,9442.707970762269,20230915,2998.35,0.0,0.3,4
2023.09.17 22:05:00,day_end,end of last observed broker day,1,4,1937.713,0.0,0.0,0.0,0.0,1924.114,1924.239,2998.35,3126.17,28.73,3097.44,10881.204316045945,20230915,2998.35,0.0,0.3,4
2023.09.17 22:05:00,day_start,net cash target resets at broker midnight,1,4,1937.713,0.0,0.0,0.0,0.0,1924.114,1924.239,2998.35,3126.17,28.73,3097.44,10881.204316045945,20230917,2998.35,0.0,0.3,4
2023.09.18 00:00:00,day_end,end of last observed broker day,1,4,1937.713,0.0,0.0,0.0,0.0,1923.265,1923.39,2998.35,3100.7,28.73,3071.97,10792.551340062651,20230917,2998.35,0.0,0.3,4
2023.09.18 00:00:00,day_start,net cash target resets at broker midnight,1,4,1937.713,0.0,0.0,0.0,0.0,1923.265,1923.39,2998.35,3100.7,28.73,3071.97,10792.551340062651,20230918,2998.35,0.0,0.3,4
2023.09.19 00:00:00,day_end,end of last observed broker day,1,4,1937.713,0.0,0.0,0.0,0.0,1934.099,1934.224,2998.35,3409.67,28.73,3380.94,11867.977723633832,20230918,2998.35,0.0,0.3,4
2023.09.19 00:00:00,day_start,net cash target resets at broker midnight,1,4,1937.713,0.0,0.0,0.0,0.0,1934.099,1934.224,2998.35,3409.67,28.73,3380.94,11867.977723633832,20230919,2998.35,0.0,0.3,4
2023.09.20 00:00:00,day_end,end of last observed broker day,1,4,1937.713,0.0,0.0,0.0,0.0,1931.355,1931.48,2998.35,3311.3,28.73,3282.57,11525.583014270798,20230919,2998.35,0.0,0.3,4
