symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,BUY,2025-08-14T07:50:00+00:00,2025-08-14T08:15:00+00:00,2025-08-14T09:10:00+00:00,171.408,171.208765,171.607235,171.706852,171.80647,-1.0,-376.24,12177.4,stop,11,27.53,24.56,0.199235,3.08,376.61,376.24,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-14T11:25:00+00:00,2025-08-14T11:45:00+00:00,2025-08-14T12:45:00+00:00,171.103,171.289002,170.916998,170.823997,170.730996,-1.0,-364.93,11812.47,stop,12,47.32,51.5,0.186002,3.2,365.32,364.93,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-15T08:10:00+00:00,2025-08-15T08:45:00+00:00,2025-08-15T10:50:00+00:00,171.602,171.453396,171.750604,171.824906,171.899208,1.1667,412.44,12224.91,stop,25,31.89,26.77,0.148604,3.88,354.37,353.52,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-18T07:45:00+00:00,2025-08-18T08:05:00+00:00,2025-08-18T11:00:00+00:00,172.507,172.70055,172.31345,172.216675,172.119899,1.5,550.03,12774.94,tp3,35,59.92,63.51,0.19355,3.09,366.75,366.69,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-19T07:45:00+00:00,2025-08-19T08:35:00+00:00,2025-08-19T09:05:00+00:00,172.282,172.433179,172.130821,172.055232,171.979642,1.1667,446.61,13221.55,stop,6,54.87,61.0,0.151179,4.13,383.25,382.81,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-21T06:15:00+00:00,2025-08-21T07:05:00+00:00,2025-08-21T10:40:00+00:00,171.643,171.480541,171.805459,171.886688,171.967917,1.5,594.66,13816.21,tp3,43,48.6,45.75,0.162459,3.98,396.65,396.44,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-25T06:30:00+00:00,2025-08-25T07:05:00+00:00,2025-08-25T07:40:00+00:00,172.492,172.36148,172.62252,172.68778,172.75304,-1.0,-413.73,13402.48,stop,7,52.37,48.97,0.13052,5.17,414.49,413.73,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-25T10:20:00+00:00,2025-08-25T10:45:00+00:00,2025-08-25T15:30:00+00:00,172.416,172.571909,172.260091,172.182136,172.104181,0.3333,133.83,13536.31,stop,57,51.5,59.66,0.155909,4.2,402.07,401.48,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-26T08:40:00+00:00,2025-08-26T09:10:00+00:00,2025-08-26T09:25:00+00:00,171.895,172.052084,171.737916,171.659374,171.580832,1.1667,473.05,14009.36,stop,3,67.62,74.26,0.157084,4.21,406.09,405.47,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-27T06:45:00+00:00,2025-08-27T07:25:00+00:00,2025-08-27T09:25:00+00:00,171.829,171.955105,171.702895,171.639843,171.576791,1.1667,489.8,14499.16,stop,24,65.1,73.87,0.126105,5.43,420.28,419.83,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-27T11:35:00+00:00,2025-08-27T12:00:00+00:00,2025-08-27T17:30:00+00:00,171.412,171.150672,171.673328,171.803993,171.934657,0.3333,144.74,14643.9,stop,66,38.27,28.4,0.261328,2.71,434.97,434.21,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-28T09:00:00+00:00,2025-08-28T09:20:00+00:00,2025-08-28T14:35:00+00:00,171.277,171.039693,171.514307,171.632961,171.751615,0.3333,145.98,14789.88,stop,63,33.23,25.79,0.237307,3.01,439.32,437.95,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-29T07:15:00+00:00,2025-08-29T07:35:00+00:00,2025-08-29T09:00:00+00:00,171.39,171.288874,171.491126,171.541689,171.592252,1.1667,517.21,15307.09,stop,17,54.13,49.86,0.101126,7.15,443.7,443.32,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-29T09:20:00+00:00,2025-08-29T09:40:00+00:00,2025-08-29T15:30:00+00:00,171.582,171.37544,171.78856,171.89184,171.99512,0.3333,152.82,15459.91,stop,70,62.26,53.54,0.20656,3.62,459.21,458.46,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-03T08:20:00+00:00,2025-09-03T09:10:00+00:00,2025-09-03T11:25:00+00:00,172.879,172.685232,173.072768,173.169652,173.266536,1.5,695.0,16154.9,tp3,27,30.41,24.18,0.193768,3.9,463.8,463.33,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-04T08:15:00+00:00,2025-09-04T08:35:00+00:00,2025-09-04T10:00:00+00:00,172.677,172.809505,172.544495,172.478242,172.41199,-1.0,-484.2,15670.7,stop,17,53.26,56.69,0.132505,5.96,484.65,484.2,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-04T11:30:00+00:00,2025-09-04T11:50:00+00:00,2025-09-04T16:30:00+00:00,172.73,172.997176,172.462824,172.329236,172.195648,-1.0,-468.5,15202.2,stop,56,61.41,64.53,0.267176,2.86,470.12,468.5,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-05T06:35:00+00:00,2025-09-05T07:05:00+00:00,2025-09-05T13:45:00+00:00,172.956,172.81222,173.09978,173.17167,173.24356,1.5,683.64,15885.84,tp3,80,51.81,48.86,0.14378,5.17,456.07,455.76,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-08T06:05:00+00:00,2025-09-08T07:05:00+00:00,2025-09-08T09:50:00+00:00,173.524,173.320896,173.727104,173.828656,173.930208,-1.0,-475.69,15410.15,stop,33,46.41,35.24,0.203104,3.82,476.58,475.69,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-08T11:00:00+00:00,2025-09-08T11:55:00+00:00,2025-09-08T17:45:00+00:00,173.206,172.986017,173.425983,173.535974,173.645965,1.5,691.92,16102.07,tp3,70,33.31,18.79,0.219983,3.42,462.3,461.28,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-09T06:05:00+00:00,2025-09-09T07:05:00+00:00,2025-09-09T08:15:00+00:00,173.355,173.467721,173.242279,173.185919,173.129559,1.5,723.6,16825.67,tp3,14,44.45,54.37,0.112721,6.98,483.06,482.4,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-09T09:20:00+00:00,2025-09-09T09:40:00+00:00,2025-09-09T11:15:00+00:00,173.035,173.157197,172.912803,172.851704,172.790605,1.5,756.33,17582.0,tp3,19,38.44,40.69,0.122197,6.73,504.77,504.22,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-11T06:30:00+00:00,2025-09-11T07:05:00+00:00,2025-09-11T09:00:00+00:00,172.465,172.563965,172.366035,172.316552,172.267069,-1.0,-527.29,17054.71,stop,23,54.81,56.84,0.098965,8.69,527.46,527.29,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-15T08:40:00+00:00,2025-09-15T09:00:00+00:00,2025-09-15T14:00:00+00:00,173.002,172.877688,173.126312,173.188468,173.250624,1.5,767.13,17821.84,tp3,60,48.22,46.35,0.124312,6.71,511.64,511.42,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-16T08:00:00+00:00,2025-09-16T08:20:00+00:00,2025-09-16T10:10:00+00:00,173.158,173.014274,173.301726,173.373589,173.445451,-1.0,-534.01,17287.83,stop,22,40.11,35.69,0.143726,6.06,534.66,534.01,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-16T10:10:00+00:00,2025-09-16T10:40:00+00:00,2025-09-16T12:10:00+00:00,173.115,172.93841,173.29159,173.379886,173.468181,1.5,777.93,18065.76,tp3,18,42.34,37.54,0.17659,4.79,518.63,518.62,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-17T10:40:00+00:00,2025-09-17T11:05:00+00:00,2025-09-17T12:05:00+00:00,173.644,173.754055,173.533945,173.478917,173.42389,1.5,812.76,18878.52,tp3,12,49.18,52.77,0.110055,8.03,541.97,541.84,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-19T09:05:00+00:00,2025-09-19T09:25:00+00:00,2025-09-19T19:25:00+00:00,173.895,173.466889,174.323111,174.537166,174.751222,-0.5232,-295.28,18583.24,timeout,120,45.12,35.8,0.428111,2.15,566.36,564.34,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-24T06:00:00+00:00,2025-09-24T07:05:00+00:00,2025-09-24T17:05:00+00:00,174.496,174.2507,174.7413,174.86395,174.9866,0.2894,161.07,18744.31,timeout,120,49.44,43.35,0.2453,3.7,557.5,556.47,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-25T06:00:00+00:00,2025-09-25T07:05:00+00:00,2025-09-25T09:15:00+00:00,174.679,174.831462,174.526538,174.450306,174.374075,-1.0,-561.8,18182.51,stop,26,58.53,63.31,0.152462,6.01,562.33,561.8,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-25T11:25:00+00:00,2025-09-25T11:50:00+00:00,2025-09-25T15:10:00+00:00,174.63,174.433151,174.826849,174.925273,175.023698,0.3333,181.44,18363.95,stop,40,38.04,32.51,0.196849,4.51,545.48,544.32,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-26T07:40:00+00:00,2025-09-26T08:00:00+00:00,2025-09-26T09:05:00+00:00,174.78,174.895214,174.664786,174.607178,174.549571,-1.0,-550.29,17813.66,stop,13,51.84,55.61,0.115214,7.79,550.92,550.29,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-26T09:55:00+00:00,2025-09-26T10:15:00+00:00,2025-09-26T14:25:00+00:00,174.96,174.750126,175.169874,175.27481,175.379747,-1.0,-534.01,17279.65,stop,50,54.89,48.46,0.209874,4.15,534.41,534.01,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-30T10:45:00+00:00,2025-09-30T11:35:00+00:00,2025-09-30T15:45:00+00:00,173.831,173.610593,174.051407,174.161611,174.271814,-1.0,-517.57,16762.08,stop,50,32.65,31.05,0.220407,3.83,518.39,517.57,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-01T11:20:00+00:00,2025-10-01T11:45:00+00:00,2025-10-01T12:35:00+00:00,172.93,172.692797,173.167203,173.285804,173.404406,-1.0,-501.75,16260.33,stop,10,35.27,23.32,0.237203,3.45,502.86,501.75,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-02T09:05:00+00:00,2025-10-02T09:40:00+00:00,2025-10-02T09:45:00+00:00,172.678,172.817497,172.538503,172.468755,172.399007,-1.0,-487.51,15772.82,stop,1,57.98,60.65,0.139497,5.7,487.81,487.51,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-03T06:10:00+00:00,2025-10-03T07:05:00+00:00,2025-10-03T16:00:00+00:00,173.09,173.269894,172.910106,172.820159,172.730211,1.1667,552.03,16324.85,stop,107,72.27,76.8,0.179894,4.29,473.18,473.17,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-06T08:35:00+00:00,2025-10-06T08:55:00+00:00,2025-10-06T10:00:00+00:00,176.014,176.326581,175.701419,175.545128,175.388838,1.5,733.06,17057.92,tp3,13,67.06,76.39,0.312581,2.55,489.75,488.71,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-06T11:00:00+00:00,2025-10-06T11:25:00+00:00,2025-10-06T21:25:00+00:00,175.219,174.719709,175.718291,175.967936,176.217581,1.2573,642.78,17700.69,timeout,120,30.02,25.3,0.499291,1.67,511.74,511.23,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-07T07:20:00+00:00,2025-10-07T07:40:00+00:00,2025-10-07T09:10:00+00:00,175.953,176.058193,175.847807,175.79521,175.742613,-1.0,-530.8,17169.89,stop,18,42.04,45.59,0.105193,8.23,531.02,530.8,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-08T06:55:00+00:00,2025-10-08T07:15:00+00:00,2025-10-08T07:55:00+00:00,177.171,177.291552,177.050448,176.990172,176.929896,1.1667,600.17,17770.06,stop,8,40.88,46.69,0.120552,6.96,515.1,514.43,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-08T09:05:00+00:00,2025-10-08T09:40:00+00:00,2025-10-08T10:55:00+00:00,177.014,176.822548,177.205452,177.301177,177.396903,1.5,799.38,18569.44,tp3,15,55.73,29.21,0.191452,4.54,533.1,532.92,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-09T08:50:00+00:00,2025-10-09T09:10:00+00:00,2025-10-09T11:45:00+00:00,177.733,177.488328,177.977672,178.100008,178.222345,-1.0,-556.55,18012.89,stop,31,51.23,48.04,0.244672,3.71,557.08,556.55,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-10T09:20:00+00:00,2025-10-10T09:40:00+00:00,2025-10-10T11:00:00+00:00,176.6,177.01679,176.18321,175.974816,175.766421,-1.0,-539.19,17473.7,stop,16,55.21,57.96,0.41679,2.11,540.39,539.19,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-14T10:05:00+00:00,2025-10-14T11:10:00+00:00,2025-10-14T18:35:00+00:00,175.697,175.435688,175.958312,176.088968,176.219624,1.1667,611.23,18084.93,stop,89,35.12,28.45,0.261312,3.27,524.21,523.91,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-15T10:40:00+00:00,2025-10-15T11:35:00+00:00,2025-10-15T12:25:00+00:00,175.929,176.076659,175.781341,175.707512,175.633683,-1.0,-542.29,17542.64,stop,10,66.36,74.0,0.147659,5.99,542.55,542.29,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-16T09:15:00+00:00,2025-10-16T10:10:00+00:00,2025-10-16T10:45:00+00:00,176.159,176.294905,176.023095,175.955143,175.88719,1.5,788.68,18331.32,tp3,7,58.77,64.49,0.135905,6.31,526.28,525.79,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-17T08:35:00+00:00,2025-10-17T08:55:00+00:00,2025-10-17T09:40:00+00:00,175.632,175.471184,175.792816,175.873223,175.953631,-1.0,-549.2,17782.12,stop,9,37.05,33.55,0.160816,5.57,549.94,549.2,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-17T09:35:00+00:00,2025-10-17T09:55:00+00:00,2025-10-17T10:50:00+00:00,175.292,175.754341,174.829659,174.598488,174.367317,0.3333,177.64,17959.77,stop,11,44.35,47.57,0.462341,1.88,533.46,532.93,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-20T09:05:00+00:00,2025-10-20T09:55:00+00:00,2025-10-20T11:45:00+00:00,175.739,175.600867,175.877133,175.9462,176.015267,0.3333,179.55,18139.31,stop,22,44.86,41.07,0.138133,6.36,538.79,538.64,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-21T08:05:00+00:00,2025-10-21T08:25:00+00:00,2025-10-21T18:25:00+00:00,176.03,175.429797,176.630203,176.930304,177.230406,0.3066,165.84,18305.15,timeout,120,61.46,47.01,0.600203,1.47,544.18,540.96,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-23T08:45:00+00:00,2025-10-23T09:15:00+00:00,2025-10-23T09:50:00+00:00,176.742,176.623304,176.860696,176.920044,176.979392,1.1667,640.17,18945.32,stop,7,45.2,33.93,0.118696,7.54,549.15,548.72,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-23T10:45:00+00:00,2025-10-23T11:05:00+00:00,2025-10-23T19:05:00+00:00,176.893,176.648261,177.137739,177.260108,177.382478,1.5,850.82,19796.14,tp3,96,46.29,44.58,0.244739,3.78,568.36,567.21,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-27T10:00:00+00:00,2025-10-27T10:20:00+00:00,2025-10-27T12:05:00+00:00,177.796,177.921221,177.670779,177.608168,177.545557,0.3333,197.83,19993.97,stop,21,36.92,40.65,0.125221,7.73,593.88,593.48,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-28T11:00:00+00:00,2025-10-28T11:20:00+00:00,2025-10-28T15:55:00+00:00,177.097,176.885236,177.308764,177.414645,177.520527,0.3333,199.52,20193.48,stop,44,34.63,31.75,0.211764,4.61,599.82,598.55,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-29T10:30:00+00:00,2025-10-29T10:50:00+00:00,2025-10-29T13:10:00+00:00,176.954,176.765077,177.142923,177.237384,177.331846,1.5,908.7,21102.18,tp3,28,35.16,32.87,0.188923,5.23,605.8,605.8,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-30T07:35:00+00:00,2025-10-30T08:05:00+00:00,2025-10-30T09:40:00+00:00,177.617,178.053822,177.180178,176.961767,176.743355,-1.0,-632.07,20470.11,stop,19,65.31,71.83,0.436822,2.36,633.07,632.07,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-31T07:20:00+00:00,2025-10-31T08:05:00+00:00,2025-10-31T09:25:00+00:00,178.124,178.289116,177.958884,177.876327,177.793769,-1.0,-613.49,19856.62,stop,16,56.2,69.28,0.165116,6.06,614.1,613.49,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-03T06:30:00+00:00,2025-11-03T07:05:00+00:00,2025-11-03T09:20:00+00:00,177.729,177.60902,177.84898,177.90897,177.968959,1.5,892.68,20749.3,tp3,27,51.79,48.8,0.11998,8.09,595.7,595.12,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-03T09:00:00+00:00,2025-11-03T09:35:00+00:00,2025-11-03T10:30:00+00:00,177.876,177.999331,177.752669,177.691003,177.629338,1.5,933.49,21682.8,tp3,11,68.27,81.35,0.123331,8.23,622.48,622.33,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-04T08:10:00+00:00,2025-11-04T08:55:00+00:00,2025-11-04T09:30:00+00:00,177.038,176.791206,177.284794,177.40819,177.531587,-1.0,-649.14,21033.66,stop,7,26.1,24.39,0.246794,4.29,650.48,649.14,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-04T09:35:00+00:00,2025-11-04T09:55:00+00:00,2025-11-04T11:35:00+00:00,177.007,176.679097,177.334903,177.498854,177.662805,-1.0,-629.27,20404.39,stop,20,33.55,26.1,0.327903,3.13,631.01,629.27,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-05T07:30:00+00:00,2025-11-05T07:50:00+00:00,2025-11-05T08:20:00+00:00,176.341,176.538288,176.143712,176.045067,175.946423,-1.0,-612.07,19792.32,stop,6,67.49,70.03,0.197288,5.06,612.13,612.07,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-06T07:55:00+00:00,2025-11-06T08:15:00+00:00,2025-11-06T10:00:00+00:00,177.093,176.954586,177.231414,177.30062,177.369827,-1.0,-593.2,19199.12,stop,21,56.45,38.35,0.138414,6.99,593.77,593.2,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-06T10:55:00+00:00,2025-11-06T11:15:00+00:00,2025-11-06T16:20:00+00:00,176.985,176.801354,177.168646,177.260469,177.352292,0.3333,191.79,19390.91,stop,61,35.77,32.83,0.183646,5.11,575.97,575.37,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-07T09:00:00+00:00,2025-11-07T10:00:00+00:00,2025-11-07T11:45:00+00:00,176.896,177.104007,176.687993,176.58399,176.479986,-1.0,-581.55,18809.36,stop,21,71.08,75.64,0.208007,4.56,581.73,581.55,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-11T06:50:00+00:00,2025-11-11T07:20:00+00:00,2025-11-11T08:30:00+00:00,178.302,178.410699,178.193301,178.138952,178.084603,0.3333,187.94,18997.3,stop,14,56.14,57.86,0.108699,8.46,564.28,563.82,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-11T09:00:00+00:00,2025-11-11T09:35:00+00:00,2025-11-11T10:45:00+00:00,178.214,178.052293,178.375707,178.45656,178.537414,1.1667,663.95,19661.25,stop,14,40.4,29.87,0.161707,5.74,569.92,569.1,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-12T08:25:00+00:00,2025-11-12T08:45:00+00:00,2025-11-12T11:00:00+00:00,179.104,178.963779,179.244221,179.314332,179.384443,0.3333,196.59,19857.84,stop,27,59.18,56.75,0.140221,6.86,589.84,589.77,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-13T07:55:00+00:00,2025-11-13T08:25:00+00:00,2025-11-13T09:15:00+00:00,179.437,179.538846,179.335154,179.284231,179.233309,-1.0,-595.71,19262.13,stop,10,60.09,62.47,0.101846,9.54,595.74,595.71,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-14T07:15:00+00:00,2025-11-14T07:35:00+00:00,2025-11-14T10:20:00+00:00,179.846,179.68579,180.00621,180.086315,180.166421,-1.0,-577.58,18684.55,stop,33,47.47,42.87,0.16021,5.88,577.86,577.58,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-14T10:45:00+00:00,2025-11-14T11:10:00+00:00,2025-11-14T13:15:00+00:00,179.817,179.554661,180.079339,180.210509,180.341678,-1.0,-559.74,18124.81,stop,25,34.55,28.76,0.262339,3.48,560.54,559.74,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-18T09:20:00+00:00,2025-11-18T10:05:00+00:00,2025-11-18T17:45:00+00:00,179.848,179.525923,180.170077,180.331115,180.492154,0.3333,181.02,18305.82,stop,92,45.47,36.52,0.322077,2.75,543.74,543.05,RISK_PERCENT
