symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
US30,30,1.3043478260869565,2026-01,2026-01-05,2026-01-06 01:00:00,2026-01-06 01:45:00,BUY,49018.8,48992.2,49053.495652,49053.495652,win,1.2329,0.0714,19.0,34.7,49018.8,48992.2,0.6541
US30,30,1.3043478260869565,2026-01,2026-01-06,2026-01-07 00:45:00,2026-01-07 01:45:00,BUY,49543.5,49520.5,49573.5,49573.5,win,1.213,0.0913,21.0,30.0,49543.5,49520.5,0.8868
US30,30,1.3043478260869565,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 02:15:00,SELL,49046.4,49068.5,49017.573913,49017.573913,win,1.2093,0.095,21.0,28.83,49068.5,49046.4,0.5229
XAUUSD,30,1.3043478260869565,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 02:30:00,SELL,4454.203,4466.48,4438.189522,4438.189522,win,1.3042,0.0001,160.0,1601.35,4466.48,4454.203,2.4798
US30,30,1.3043478260869565,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 01:15:00,SELL,49317.4,49341.7,49285.704348,49285.704348,win,1.2179,0.0864,21.0,31.7,49341.7,49317.4,0.669
XAUUSD,30,1.3043478260869565,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 06:45:00,SELL,4463.551,4476.742,4446.345348,4476.742,loss,-1.0001,0.0001,160.0,-1319.1,4476.742,4463.551,2.2199
US30,30,1.3043478260869565,2026-01,2026-01-11,2026-01-12 00:30:00,2026-01-12 00:30:00,SELL,49440.1,49472.5,49397.83913,49397.83913,win,1.2395,0.0648,21.0,42.26,49472.5,49440.1,0.9221
XAUUSD,30,1.3043478260869565,2026-01,2026-01-11,2026-01-12 00:30:00,2026-01-12 07:00:00,BUY,4565.984,4536.245,4604.774,4583.338,timeout,0.5835,0.0001,160.0,1735.4,4565.984,4536.245,4.2858
US30,30,1.3043478260869565,2026-01,2026-01-12,2026-01-13 00:30:00,2026-01-13 01:45:00,SELL,49553.4,49581.5,49516.747826,49581.5,loss,-1.0747,0.0747,21.0,-28.1,49581.5,49553.4,0.7678
XAUUSD,30,1.3043478260869565,2026-01,2026-01-12,2026-01-13 00:30:00,2026-01-13 04:15:00,SELL,4588.197,4599.73,4573.153957,4599.73,loss,-1.0001,0.0001,160.0,-1153.3,4599.73,4588.197,1.2619
US30,30,1.3043478260869565,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 01:45:00,SELL,49173.2,49202.7,49134.721739,49134.721739,win,1.2399,0.0644,19.0,38.48,49202.7,49173.2,0.7674
XAUUSD,30,1.3043478260869565,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 03:45:00,BUY,4610.728,4597.14,4628.451478,4628.451478,win,1.3042,0.0001,160.0,1772.35,4610.728,4597.14,1.8858
XAUUSD,30,1.3043478260869565,2026-01,2026-01-14,2026-01-15 00:45:00,2026-01-15 01:15:00,SELL,4611.652,4618.206,4603.103304,4603.103304,win,1.3041,0.0002,160.0,854.87,4618.206,4611.652,0.7156
US30,30,1.3043478260869565,2026-01,2026-01-14,2026-01-15 01:00:00,2026-01-15 01:45:00,BUY,49123.5,49097.2,49157.804348,49157.804348,win,1.2245,0.0798,21.0,34.3,49123.5,49097.2,0.3996
XAUUSD,30,1.3043478260869565,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 02:30:00,SELL,4603.393,4611.358,4593.00387,4593.00387,win,1.3041,0.0002,160.0,1038.91,4611.358,4603.393,1.3972
US30,30,1.3043478260869565,2026-01,2026-01-15,2026-01-16 01:00:00,2026-01-16 01:15:00,BUY,49514.5,49490.2,49546.195652,49490.2,loss,-1.0864,0.0864,21.0,-24.3,49514.5,49490.2,0.6372
XAUUSD,30,1.3043478260869565,2026-01,2026-01-18,2026-01-19 00:30:00,2026-01-19 01:15:00,BUY,4678.385,4660.973,4701.096304,4660.973,loss,-1.0001,0.0001,160.0,-1741.2,4678.385,4660.973,1.2355
US30,30,1.3043478260869565,2026-01,2026-01-18,2026-01-19 01:45:00,2026-01-19 07:00:00,SELL,49035.0,49141.2,48896.478261,49007.7,timeout,0.2373,0.0198,21.0,27.3,49141.2,49035.0,1.5105
US30,30,1.3043478260869565,2026-01,2026-01-19,2026-01-20 00:30:00,2026-01-20 01:00:00,SELL,48914.2,48972.4,48838.286957,48972.4,loss,-1.0361,0.0361,21.0,-58.2,48972.4,48914.2,1.4178
XAUUSD,30,1.3043478260869565,2026-01,2026-01-19,2026-01-20 01:00:00,2026-01-20 03:45:00,BUY,4668.008,4659.461,4679.156261,4679.156261,win,1.3042,0.0002,160.0,1114.83,4668.008,4659.461,1.9718
US30,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 03:15:00,BUY,48582.7,48542.2,48635.526087,48635.526087,win,1.2525,0.0519,21.0,52.83,48582.7,48542.2,0.7956
XAUUSD,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:00:00,BUY,4780.053,4770.739,4792.201696,4792.201696,win,1.3042,0.0002,160.0,1214.87,4780.053,4770.739,1.4014
XAUUSD,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 01:00:00,BUY,4794.233,4778.118,4815.252565,4778.118,loss,-1.0001,0.0001,160.0,-1611.5,4794.233,4778.118,0.7712
US30,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 01:00:00,2026-01-22 02:00:00,BUY,49206.5,49172.4,49250.978261,49250.978261,win,1.2486,0.0557,19.0,44.48,49206.5,49172.4,0.4841
US30,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 01:45:00,BUY,49412.7,49370.4,49467.873913,49467.873913,win,1.2547,0.0496,21.0,55.17,49412.7,49370.4,0.8431
XAUUSD,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 00:45:00,SELL,4948.06,4963.38,4928.077391,4963.38,loss,-1.0001,0.0001,160.0,-1532.0,4963.38,4948.06,1.4426
XAUUSD,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 01:00:00,BUY,5043.899,5030.511,5061.361609,5030.511,loss,-1.0001,0.0001,160.0,-1338.8,5043.899,5030.511,1.141
US30,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 01:00:00,2026-01-26 07:00:00,BUY,49063.7,48968.5,49187.873913,49075.7,timeout,0.104,0.0221,21.0,12.0,49063.7,48968.5,1.3076
US30,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 02:00:00,BUY,49291.7,49263.4,49328.613043,49328.613043,win,1.2301,0.0742,21.0,36.91,49291.7,49263.4,0.5679
XAUUSD,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 00:45:00,SELL,5038.539,5054.001,5018.371174,5018.371174,win,1.3042,0.0001,160.0,2016.78,5054.001,5038.539,0.6991
US30,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 04:15:00,BUY,49049.5,49019.2,49089.021739,49019.2,loss,-1.0627,0.0627,19.0,-30.3,49049.5,49019.2,0.9481
XAUUSD,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 01:00:00,BUY,5173.15,5157.059,5194.138261,5194.138261,win,1.3042,0.0001,160.0,2098.83,5173.15,5157.059,0.9216
XAUUSD,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,BUY,5513.652,5450.222,5596.386783,5450.222,loss,-1.0,0.0,160.0,-6343.0,5513.652,5450.222,1.895
US30,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 05:30:00,BUY,48932.5,48866.1,49019.108696,49019.108696,win,1.2727,0.0316,21.0,86.61,48932.5,48866.1,0.6605
US30,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 00:45:00,BUY,48992.5,48934.0,49068.804348,48934.0,loss,-1.0359,0.0359,21.0,-58.5,48992.5,48934.0,0.8295
XAUUSD,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,SELL,5418.943,5450.917,5377.237783,5377.237783,win,1.3043,0.0001,160.0,4170.52,5450.917,5418.943,0.8812
US30,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:30:00,2026-02-02 01:00:00,BUY,48922.4,48834.2,49037.443478,48834.2,loss,-1.0238,0.0238,21.0,-88.2,48922.4,48834.2,1.0637
XAUUSD,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 05:45:00,SELL,4740.112,4884.887,4551.275043,4551.275043,win,1.3043,0.0,160.0,18883.7,4884.887,4740.112,2.4866
XAUUSD,30,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:30:00,2026-02-03 02:15:00,BUY,4829.28,4766.243,4911.502174,4766.243,loss,-1.0,0.0,160.0,-6303.7,4829.28,4766.243,1.639
US30,30,1.3043478260869565,2026-02,2026-02-02,2026-02-03 04:45:00,2026-02-03 07:00:00,BUY,49488.7,49425.2,49571.526087,49488.4,timeout,-0.0346,0.0299,19.0,-0.3,49488.7,49425.2,1.2704
US30,30,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 02:00:00,SELL,49290.8,49333.2,49235.495652,49333.2,loss,-1.0495,0.0495,21.0,-42.4,49333.2,49290.8,0.6212
XAUUSD,30,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 03:30:00,BUY,4999.762,4945.691,5070.289391,5070.289391,win,1.3043,0.0,240.0,7052.74,4999.762,4945.691,2.0916
US30,30,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 02:45:00,BUY,49534.5,49463.2,49627.5,49463.2,loss,-1.0295,0.0295,21.0,-71.3,49534.5,49463.2,0.8914
XAUUSD,30,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:45:00,2026-02-05 01:00:00,BUY,5019.587,4996.77,5049.348304,4996.77,loss,-1.0001,0.0001,240.0,-2281.7,5019.587,4996.77,1.1012
US30,30,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 06:00:00,BUY,48760.8,48644.2,48912.886957,48912.886957,win,1.2863,0.018,21.0,152.09,48760.8,48644.2,1.4104
XAUUSD,30,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 02:30:00,BUY,4730.02,4655.157,4827.667391,4827.667391,win,1.3043,0.0,160.0,9764.74,4730.02,4655.157,2.8516
XAUUSD,30,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:30:00,2026-02-09 01:30:00,SELL,5022.298,5045.03,4992.647565,4992.647565,win,1.3042,0.0001,240.0,2965.04,5045.03,5022.298,1.4071
US30,30,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 07:00:00,SELL,50223.4,50281.6,50147.486957,50204.7,timeout,0.2852,0.0361,21.0,18.7,50281.6,50223.4,1.0662
XAUUSD,30,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 00:45:00,SELL,5031.482,5048.376,5009.446348,5009.446348,win,1.3042,0.0001,240.0,2203.57,5048.376,5031.482,0.91
US30,30,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:45:00,2026-02-10 01:30:00,BUY,50134.4,50109.2,50167.269565,50167.269565,win,1.221,0.0833,21.0,32.87,50134.4,50109.2,0.7914
XAUUSD,30,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 07:00:00,BUY,5044.322,5028.151,5065.414609,5065.414609,win,1.3042,0.0001,240.0,2109.26,5044.322,5028.151,1.5955
US30,30,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 01:00:00,BUY,50163.7,50127.2,50211.308696,50211.308696,win,1.2468,0.0575,21.0,47.61,50163.7,50127.2,0.841
XAUUSD,30,1.3043478260869565,2026-02,2026-02-11,2026-02-12 01:00:00,2026-02-12 02:00:00,SELL,5049.817,5067.482,5026.775696,5067.482,loss,-1.0001,0.0001,240.0,-1766.5,5067.482,5049.817,1.4241
US30,30,1.3043478260869565,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 06:15:00,SELL,49453.0,49529.7,49352.956522,49352.956522,win,1.277,0.0274,21.0,100.04,49529.7,49453.0,1.0985
XAUUSD,30,1.3043478260869565,2026-02,2026-02-12,2026-02-13 01:00:00,2026-02-13 04:15:00,BUY,4948.619,4913.672,4994.202043,4994.202043,win,1.3043,0.0001,240.0,4558.3,4948.619,4913.672,2.1725
US30,30,1.3043478260869565,2026-02,2026-02-15,2026-02-16 00:45:00,2026-02-16 01:45:00,BUY,49571.7,49525.4,49632.091304,49632.091304,win,1.259,0.0454,21.0,60.39,49571.7,49525.4,0.6077
XAUUSD,30,1.3043478260869565,2026-02,2026-02-15,2026-02-16 00:45:00,2026-02-16 02:45:00,BUY,5021.473,4999.755,5049.800826,4999.755,loss,-1.0001,0.0001,240.0,-2171.8,5021.473,4999.755,1.938
US30,30,1.3043478260869565,2026-02,2026-02-16,2026-02-17 00:30:00,2026-02-17 01:15:00,SELL,49573.7,49622.5,49510.047826,49510.047826,win,1.2613,0.043,21.0,63.65,49622.5,49573.7,0.9509
XAUUSD,30,1.3043478260869565,2026-02,2026-02-16,2026-02-17 00:30:00,2026-02-17 00:45:00,SELL,4971.015,4991.592,4944.175435,4944.175435,win,1.3043,0.0001,160.0,2683.96,4991.592,4971.015,3.2464
XAUUSD,30,1.3043478260869565,2026-02,2026-02-17,2026-02-18 00:30:00,2026-02-18 01:00:00,BUY,4872.031,4858.432,4889.768826,4889.768826,win,1.3042,0.0001,160.0,1773.78,4872.031,4858.432,1.2232
US30,30,1.3043478260869565,2026-02,2026-02-17,2026-02-18 02:00:00,2026-02-18 06:45:00,BUY,49554.7,49498.2,49628.395652,49628.395652,win,1.2672,0.0372,21.0,73.7,49554.7,49498.2,1.0919
US30,30,1.3043478260869565,2026-02,2026-02-18,2026-02-19 00:30:00,2026-02-19 01:00:00,SELL,49636.3,49679.7,49579.691304,49679.7,loss,-1.0484,0.0484,21.0,-43.4,49679.7,49636.3,0.7551
XAUUSD,30,1.3043478260869565,2026-02,2026-02-18,2026-02-19 00:45:00,2026-02-19 02:00:00,SELL,4961.025,4976.191,4941.243261,4976.191,loss,-1.0001,0.0001,160.0,-1516.6,4976.191,4961.025,1.7226
US30,30,1.3043478260869565,2026-02,2026-02-19,2026-02-20 00:30:00,2026-02-20 01:00:00,BUY,49445.4,49407.4,49494.965217,49494.965217,win,1.2491,0.0553,21.0,49.57,49445.4,49407.4,0.8004
XAUUSD,30,1.3043478260869565,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 01:00:00,BUY,4996.533,4985.574,5010.827348,5010.827348,win,1.3042,0.0001,160.0,1429.43,4996.533,4985.574,1.3703
US30,30,1.3043478260869565,2026-02,2026-02-22,2026-02-23 00:30:00,2026-02-23 07:00:00,SELL,49452.2,49565.7,49304.156522,49442.5,timeout,0.067,0.0185,21.0,9.7,49565.7,49452.2,2.1593
XAUUSD,30,1.3043478260869565,2026-02,2026-02-22,2026-02-23 01:45:00,2026-02-23 07:00:00,BUY,5166.735,5129.474,5215.336304,5147.083,timeout,-0.5275,0.0001,240.0,-1965.2,5166.735,5129.474,3.379
US30,30,1.3043478260869565,2026-02,2026-02-23,2026-02-24 00:30:00,2026-02-24 00:45:00,SELL,48849.4,48889.5,48797.095652,48889.5,loss,-1.0524,0.0524,21.0,-40.1,48889.5,48849.4,0.8475
XAUUSD,30,1.3043478260869565,2026-02,2026-02-23,2026-02-24 01:00:00,2026-02-24 01:00:00,SELL,5217.399,5237.947,5190.597261,5190.597261,win,1.3042,0.0002,360.0,2680.17,5237.947,5217.399,2.3025
XAUUSD,30,1.3043478260869565,2026-02,2026-02-24,2026-02-25 00:30:00,2026-02-25 01:00:00,BUY,5149.635,5136.376,5166.929348,5166.929348,win,1.3042,0.0002,240.0,1729.43,5149.635,5136.376,1.1895
US30,30,1.3043478260869565,2026-02,2026-02-25,2026-02-26 00:30:00,2026-02-26 01:00:00,BUY,49461.7,49420.2,49515.830435,49420.2,loss,-1.0506,0.0506,21.0,-41.5,49461.7,49420.2,0.9311
XAUUSD,30,1.3043478260869565,2026-02,2026-02-25,2026-02-26 00:30:00,2026-02-26 07:00:00,BUY,5186.219,5155.257,5226.604217,5187.321,timeout,0.0355,0.0001,240.0,110.2,5186.219,5155.257,2.2387
US30,30,1.3043478260869565,2026-02,2026-02-26,2026-02-27 00:30:00,2026-02-27 03:15:00,SELL,49234.1,49285.7,49166.795652,49285.7,loss,-1.0407,0.0407,21.0,-51.6,49285.7,49234.1,0.8937
XAUUSD,30,1.3043478260869565,2026-02,2026-02-26,2026-02-27 00:30:00,2026-02-27 02:00:00,SELL,5178.898,5194.904,5158.020609,5194.904,loss,-1.0001,0.0001,240.0,-1600.6,5194.904,5178.898,1.9479
US30,30,1.3043478260869565,2026-03,2026-03-01,2026-03-02 00:45:00,2026-03-02 01:00:00,BUY,48476.5,48365.2,48621.673913,48621.673913,win,1.2855,0.0189,21.0,145.17,48476.5,48365.2,1.1268
XAUUSD,30,1.3043478260869565,2026-03,2026-03-01,2026-03-02 00:45:00,2026-03-02 06:45:00,SELL,5349.007,5388.172,5297.922217,5388.172,loss,-1.0001,0.0001,360.0,-3916.5,5388.172,5349.007,2.3865
XAUUSD,30,1.3043478260869565,2026-03,2026-03-02,2026-03-03 00:30:00,2026-03-03 02:00:00,BUY,5358.892,5337.019,5387.422,5337.019,loss,-1.0002,0.0002,360.0,-2187.3,5358.892,5337.019,1.7823
US30,30,1.3043478260869565,2026-03,2026-03-02,2026-03-03 00:45:00,2026-03-03 01:45:00,SELL,48805.2,48877.7,48710.634783,48710.634783,win,1.2754,0.029,21.0,94.57,48877.7,48805.2,1.0641
XAUUSD,30,1.3043478260869565,2026-03,2026-03-03,2026-03-04 00:30:00,2026-03-04 01:00:00,BUY,5128.764,5105.756,5158.774435,5158.774435,win,1.3042,0.0001,240.0,3001.04,5128.764,5105.756,1.327
US30,30,1.3043478260869565,2026-03,2026-03-03,2026-03-04 01:15:00,2026-03-04 07:00:00,SELL,48410.4,48572.5,48198.965217,48286.4,timeout,0.752,0.013,21.0,124.0,48572.5,48410.4,2.0291
US30,30,1.3043478260869565,2026-03,2026-03-04,2026-03-05 01:00:00,2026-03-05 01:30:00,SELL,48773.4,48870.7,48646.486957,48646.486957,win,1.2828,0.0216,21.0,126.91,48870.7,48773.4,1.9736
XAUUSD,30,1.3043478260869565,2026-03,2026-03-04,2026-03-05 01:00:00,2026-03-05 05:45:00,BUY,5179.689,5159.516,5206.001609,5159.516,loss,-1.0002,0.0002,360.0,-2017.3,5179.689,5159.516,1.9259
US30,30,1.3043478260869565,2026-03,2026-03-05,2026-03-06 00:30:00,2026-03-06 05:30:00,SELL,48056.3,48116.5,47977.778261,48116.5,loss,-1.0349,0.0349,21.0,-60.2,48116.5,48056.3,0.7952
XAUUSD,30,1.3043478260869565,2026-03,2026-03-05,2026-03-06 01:00:00,2026-03-06 01:30:00,SELL,5074.077,5092.363,5050.225696,5092.363,loss,-1.0002,0.0002,360.0,-1828.6,5092.363,5074.077,1.54
US30,30,1.3043478260869565,2026-03,2026-03-08,2026-03-08 23:30:00,2026-03-09 00:00:00,SELL,46619.1,46745.5,46454.230435,46745.5,loss,-1.0182,0.0182,23.0,-126.4,46745.5,46619.1,0.7515
XAUUSD,30,1.3043478260869565,2026-03,2026-03-08,2026-03-08 23:30:00,2026-03-09 00:00:00,SELL,5093.63,5135.547,5038.955652,5038.955652,win,1.3043,0.0001,360.0,5467.43,5135.547,5093.63,2.1775
US30,30,1.3043478260869565,2026-03,2026-03-09,2026-03-09 23:30:00,2026-03-09 23:45:00,SELL,47599.4,47639.5,47547.095652,47547.095652,win,1.252,0.0524,21.0,52.3,47639.5,47599.4,0.287
XAUUSD,30,1.3043478260869565,2026-03,2026-03-09,2026-03-09 23:30:00,2026-03-10 01:15:00,SELL,5138.634,5155.948,5116.050522,5155.948,loss,-1.0002,0.0002,360.0,-1731.4,5155.948,5138.634,1.2288
US30,30,1.3043478260869565,2026-03,2026-03-10,2026-03-10 23:30:00,2026-03-11 01:15:00,SELL,47741.2,47909.2,47522.069565,47909.2,loss,-1.0119,0.0119,20.0,-168.0,47909.2,47741.2,1.9206
XAUUSD,30,1.3043478260869565,2026-03,2026-03-10,2026-03-10 23:45:00,2026-03-11 00:00:00,BUY,5197.204,5187.543,5209.805304,5187.543,loss,-1.0004,0.0004,360.0,-966.1,5197.204,5187.543,0.8769
US30,30,1.3043478260869565,2026-03,2026-03-11,2026-03-11 23:30:00,2026-03-12 02:30:00,SELL,47042.1,47155.6,46894.056522,46894.056522,win,1.2858,0.0185,21.0,148.04,47155.6,47042.1,1.5745
XAUUSD,30,1.3043478260869565,2026-03,2026-03-11,2026-03-11 23:30:00,2026-03-11 23:45:00,BUY,5156.933,5134.966,5185.585609,5134.966,loss,-1.0002,0.0002,360.0,-2196.7,5156.933,5134.966,2.3789
US30,30,1.3043478260869565,2026-03,2026-03-12,2026-03-12 23:45:00,2026-03-13 00:00:00,SELL,46788.2,46837.5,46723.895652,46837.5,loss,-1.0385,0.0385,19.0,-49.3,46837.5,46788.2,0.7817
XAUUSD,30,1.3043478260869565,2026-03,2026-03-12,2026-03-12 23:45:00,2026-03-13 00:45:00,BUY,5099.341,5089.058,5112.753609,5112.753609,win,1.3041,0.0002,240.0,1341.26,5099.341,5089.058,0.8857
US30,30,1.3043478260869565,2026-03,2026-03-15,2026-03-15 23:30:00,2026-03-16 00:00:00,SELL,46645.5,46767.2,46486.76087,46767.2,loss,-1.0156,0.0156,19.0,-121.7,46767.2,46645.5,1.315
XAUUSD,30,1.3043478260869565,2026-03,2026-03-15,2026-03-16 00:00:00,2026-03-16 06:00:00,BUY,5026.154,4966.796,5103.577478,5027.053,timeout,0.0151,0.0,240.0,89.9,5026.154,4966.796,4.7311
US30,30,1.3043478260869565,2026-03,2026-03-16,2026-03-16 23:30:00,2026-03-17 00:00:00,BUY,46965.7,46943.1,46995.178261,46943.1,loss,-1.0929,0.0929,21.0,-22.6,46965.7,46943.1,0.3814
XAUUSD,30,1.3043478260869565,2026-03,2026-03-16,2026-03-16 23:30:00,2026-03-17 00:15:00,BUY,5010.028,5002.067,5020.411913,5002.067,loss,-1.0003,0.0003,200.0,-796.1,5010.028,5002.067,0.978
US30,30,1.3043478260869565,2026-03,2026-03-17,2026-03-17 23:30:00,2026-03-18 00:00:00,SELL,47017.4,47048.5,46976.834783,47048.5,loss,-1.0675,0.0675,21.0,-31.1,47048.5,47017.4,0.7875
XAUUSD,30,1.3043478260869565,2026-03,2026-03-17,2026-03-17 23:30:00,2026-03-18 00:00:00,BUY,5002.992,4998.709,5008.578522,5008.578522,win,1.3037,0.0007,280.0,558.65,5002.992,4998.709,0.7789
US30,30,1.3043478260869565,2026-03,2026-03-18,2026-03-18 23:30:00,2026-03-19 02:15:00,BUY,46204.7,46141.2,46287.526087,46287.526087,win,1.2713,0.0331,21.0,82.83,46204.7,46141.2,0.7842
XAUUSD,30,1.3043478260869565,2026-03,2026-03-18,2026-03-18 23:30:00,2026-03-19 01:30:00,BUY,4840.85,4828.125,4857.447826,4857.447826,win,1.3042,0.0002,200.0,1659.78,4840.85,4828.125,0.701
US30,30,1.3043478260869565,2026-03,2026-03-19,2026-03-19 23:45:00,2026-03-20 01:30:00,SELL,46165.3,46215.7,46099.56087,46215.7,loss,-1.0417,0.0417,21.0,-50.4,46215.7,46165.3,0.514
US30,30,1.3043478260869565,2026-03,2026-03-22,2026-03-22 23:30:00,2026-03-23 00:00:00,SELL,45598.0,45669.8,45504.347826,45669.8,loss,-1.0292,0.0292,21.0,-71.8,45669.8,45598.0,0.4966
XAUUSD,30,1.3043478260869565,2026-03,2026-03-22,2026-03-22 23:30:00,2026-03-23 00:00:00,SELL,4482.548,4510.823,4445.667565,4445.667565,win,1.3042,0.0001,280.0,3688.04,4510.823,4482.548,1.0568
US30,30,1.3043478260869565,2026-03,2026-03-23,2026-03-23 23:30:00,2026-03-24 00:00:00,SELL,46334.4,46374.5,46282.095652,46282.095652,win,1.252,0.0524,21.0,52.3,46374.5,46334.4,0.5103
XAUUSD,30,1.3043478260869565,2026-03,2026-03-23,2026-03-23 23:30:00,2026-03-24 00:15:00,SELL,4423.385,4448.214,4390.999348,4390.999348,win,1.3042,0.0001,364.0,3238.57,4448.214,4423.385,0.9688
XAUUSD,30,1.3043478260869565,2026-03,2026-03-24,2026-03-24 23:30:00,2026-03-25 00:30:00,BUY,4509.893,4472.705,4558.399087,4558.399087,win,1.3042,0.0001,364.0,4850.61,4509.893,4472.705,1.696
US30,30,1.3043478260869565,2026-03,2026-03-25,2026-03-25 23:30:00,2026-03-26 00:15:00,SELL,46357.3,46426.6,46266.908696,46426.6,loss,-1.0303,0.0303,21.0,-69.3,46426.6,46357.3,1.3617
XAUUSD,30,1.3043478260869565,2026-03,2026-03-25,2026-03-25 23:30:00,2026-03-26 00:00:00,SELL,4497.04,4518.281,4469.334348,4518.281,loss,-1.0001,0.0001,280.0,-2124.1,4518.281,4497.04,1.0071
US30,30,1.3043478260869565,2026-03,2026-03-26,2026-03-26 23:30:00,2026-03-27 00:00:00,BUY,46180.0,46133.5,46240.652174,46240.652174,win,1.2592,0.0452,21.0,60.65,46180.0,46133.5,0.4012
XAUUSD,30,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:15:00,2026-03-27 01:30:00,SELL,4389.959,4414.321,4358.182478,4414.321,loss,-1.0001,0.0001,280.0,-2436.2,4414.321,4389.959,1.0515
US30,30,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:30:00,2026-03-30 00:15:00,SELL,44926.2,45020.6,44803.069565,45020.6,loss,-1.0201,0.0201,19.0,-94.4,45020.6,44926.2,1.0047
XAUUSD,30,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:30:00,2026-03-30 00:00:00,SELL,4464.631,4492.444,4428.353174,4428.353174,win,1.3042,0.0001,280.0,3627.78,4492.444,4464.631,1.5853
US30,30,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:30:00,2026-03-31 00:30:00,SELL,45160.0,45270.1,45016.391304,45270.1,loss,-1.0173,0.0173,19.0,-110.1,45270.1,45160.0,1.6606
XAUUSD,30,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:30:00,2026-03-31 00:15:00,BUY,4510.744,4492.358,4534.725739,4492.358,loss,-1.0002,0.0002,280.0,-1838.6,4510.744,4492.358,1.6111
US30,30,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:30:00,2026-03-31 23:30:00,BUY,46367.7,46326.3,46421.7,46421.7,win,1.2536,0.0507,21.0,54.0,46367.7,46326.3,0.6158
XAUUSD,30,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:30:00,2026-04-01 00:00:00,BUY,4684.384,4671.763,4700.846174,4700.846174,win,1.3041,0.0002,280.0,1646.22,4684.384,4671.763,0.9126
XAUUSD,30,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:30:00,2026-04-02 01:00:00,BUY,4798.963,4773.624,4832.01387,4773.624,loss,-1.0001,0.0001,280.0,-2533.9,4798.963,4773.624,2.0572
