date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,GBPUSD,SELL,timeout,0.5389,4.6,3.6,18.0,0.0256,0.02,False,1.94,20.0,21.94,1
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.5722,5.05,3.8,17.34,0.0398,0.03,False,2.18,21.94,24.12,1
2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,AUDUSD,SELL,timeout,0.5444,5.55,5.4,22.39,0.0308,0.03,False,2.94,24.12,27.06,2
2026-01-01,2026-01-02 00:30:00,2026-01-02 03:15:00,AUDUSD,BUY,win,1.0611,6.22,5.4,19.96,0.0346,0.03,False,5.73,27.06,32.79,2
2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,GBPUSD,BUY,timeout,-0.5389,7.54,7.2,21.96,0.0419,0.04,False,-3.88,32.79,28.91,2
2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,USDCAD,SELL,timeout,0.2722,6.65,6.34,21.94,0.0524,0.05,False,1.73,28.91,30.63,2
2026-01-06,2026-01-07 00:30:00,2026-01-07 01:45:00,AUDUSD,SELL,loss,-1.05,7.05,5.4,17.63,0.0391,0.03,False,-5.67,30.63,24.96,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,GBPUSD,BUY,timeout,0.4167,5.74,5.4,21.63,0.0319,0.03,False,2.25,24.96,27.21,2
2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,USDCAD,BUY,timeout,-0.4611,6.26,5.07,18.64,0.0493,0.04,False,-2.34,27.21,24.87,1
2026-01-07,2026-01-08 01:00:00,2026-01-08 05:00:00,AUDUSD,BUY,loss,-1.05,5.72,5.4,21.71,0.0318,0.03,False,-5.67,24.87,19.2,1
2026-01-07,2026-01-08 01:00:00,2026-01-08 07:00:00,GBPUSD,BUY,timeout,-0.5056,4.42,3.6,18.75,0.0245,0.02,False,-1.82,19.2,17.38,1
