server_time,event,detail,bias,zone_dir,zone_origin,zone_created,zone_low,zone_high,touch_time,held_at,hold_extreme,m5_high_time,m5_high,m5_low_time,m5_low,entry,stop,target,lots,risk_cash,equity,entry_spread_cost
2022.09.05 00:00:00,init,tester-only; self-tests passed; frozen rules v1,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.05 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.06 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.06 13:00:00,zone,H1 low-high-break,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1713.211,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.06 13:25:00,touch,first completed M5 touch,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1713.211,2022.09.06 13:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.06 13:35:00,held,at least two rejection wicks in completed holding window,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1713.211,2022.09.06 13:20:00,2022.09.06 13:35:00,1710.278,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.06 14:50:00,signal,confirmed M5 low-high-low break,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1713.211,2022.09.06 13:20:00,2022.09.06 13:35:00,1710.278,2022.09.06 14:40:00,1708.342,2022.09.06 14:35:00,1705.719,1704.995,1708.343,1698.299,0.3,100.44,10000.0,3.75
2022.09.06 14:50:00,accepted,2,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1713.211,2022.09.06 13:20:00,2022.09.06 13:35:00,1710.278,2022.09.06 14:40:00,1708.342,2022.09.06 14:35:00,1705.719,1704.995,1708.343,1698.299,0.3,100.44,9994.6,3.75
2022.09.06 14:50:00,fill,2,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1713.211,2022.09.06 13:20:00,2022.09.06 13:35:00,1710.278,2022.09.06 14:40:00,1708.342,2022.09.06 14:35:00,1705.719,1704.995,1708.343,1698.299,0.3,0.0,9994.6,3.75
2022.09.07 00:00:00,bias,last fourteen completed daily candles,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1713.211,2022.09.06 13:20:00,2022.09.06 13:35:00,1710.278,2022.09.06 14:40:00,1708.342,2022.09.06 14:35:00,1705.719,0.0,0.0,0.0,0.0,0.0,10039.06,3.75
2022.09.07 00:22:40,exit,5,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1713.211,2022.09.06 13:20:00,2022.09.06 13:35:00,1710.278,2022.09.06 14:40:00,1708.342,2022.09.06 14:35:00,1705.719,1698.299,0.0,0.0,0.3,0.0,10199.23,3.75
2022.09.07 16:45:00,invalidate,M5 close through far edge,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1713.211,2022.09.06 13:20:00,2022.09.06 13:35:00,1710.278,2022.09.06 14:40:00,1708.342,2022.09.06 14:35:00,1705.719,0.0,0.0,0.0,0.0,0.0,10199.23,3.75
2022.09.08 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10199.23,3.75
2022.09.08 14:00:00,zone,H1 low-high-break,-1,-1,2022.09.08 02:00:00,2022.09.08 14:00:00,1713.528,1715.657,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10199.23,3.75
2022.09.09 00:00:00,bias,last fourteen completed daily candles,-1,-1,2022.09.08 02:00:00,2022.09.08 14:00:00,1713.528,1715.657,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10199.23,3.75
2022.09.09 00:25:00,touch,first completed M5 touch,-1,-1,2022.09.08 02:00:00,2022.09.08 14:00:00,1713.528,1715.657,2022.09.09 00:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10199.23,3.75
2022.09.09 01:25:00,invalidate,M5 close through far edge,-1,-1,2022.09.08 02:00:00,2022.09.08 14:00:00,1713.528,1715.657,2022.09.09 00:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10199.23,3.75
2022.09.09 14:00:00,zone,H1 low-high-break,-1,-1,2022.09.09 06:00:00,2022.09.09 14:00:00,1718.216,1722.736,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10199.23,3.75
