symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
US30,M30,2025-12,2025-12-29 14:30:00,2025-12-31 14:30:00,SELL,48599.7,48757.75,48283.6,48283.6,TP,1.988,0.012,19.0,100,48742.7,48745.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,29.82,329.82
US30,M30,2025-12,2025-12-30 16:00:00,2025-12-30 16:30:00,SELL,48466.8,48504.89107,48390.61786,48390.61786,TP,1.9501,0.0499,19.0,99,48476.7,48492.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,32.16,361.98
US30,M15,2026-01,2026-01-02 13:45:00,2026-01-02 14:15:00,BUY,48262.2,48237.56786,48311.46429,48237.56786,SL,-1.0771,0.0771,19.0,100,48243.5,48243.8,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-19.49,342.48
US30,M15,2026-01,2026-01-06 13:00:00,2026-01-06 13:45:00,BUY,48984.1,48956.73571,49038.82857,48956.73571,SL,-1.0694,0.0694,19.0,98,48963.4,48970.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-18.31,324.17
US30,M30,2026-01,2026-01-07 19:00:00,2026-01-08 05:00:00,SELL,49184.7,49304.06786,48945.96429,48945.96429,TP,1.9841,0.0159,19.0,100,49266.8,49281.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,32.16,356.33
US30,M15,2026-01,2026-01-12 13:45:00,2026-01-12 14:15:00,BUY,49219.4,49193.77143,49270.65714,49270.65714,TP,1.9259,0.0741,19.0,100,49201.6,49203.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,34.31,390.64
US30,M15,2026-01,2026-01-19 13:00:00,2026-01-19 13:15:00,BUY,49008.1,48982.0875,49060.125,48982.0875,SL,-1.073,0.073,19.0,100,48992.6,49005.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-20.96,369.69
US30,M30,2026-01,2026-01-20 05:30:00,2026-01-20 06:00:00,SELL,48943.2,48974.33393,48880.93214,48880.93214,TP,1.9325,0.0675,21.0,100,48958.1,48965.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,35.72,405.41
US30,M30,2026-01,2026-01-21 17:00:00,2026-01-21 19:00:00,BUY,48770.7,48659.5125,48993.075,48993.075,TP,1.9829,0.0171,19.0,97,48692.2,48737.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,40.19,445.6
US30,M30,2026-01,2026-01-23 14:30:00,2026-01-25 23:00:00,SELL,49159.2,49253.85357,48969.89286,48969.89286,TP,1.9778,0.0222,21.0,100,49222.4,49237.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,44.07,489.67
