policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model
dynamic_score,ORB,USDCAD,M15,2026-05,2026-05-28 23:45:00,2026-05-29 00:00:00,BUY,1.37834,1.37812,6.0,1.37812,loss,-1.0,100,0.000251,0.5,0.8775,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-05,2026-05-31 23:30:00,2026-06-01 00:00:00,SELL,1.37948,1.379833,6.0,1.37948,trail_stop,0.5,100,0.000505,0.3958,0.5743,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-01 23:30:00,2026-06-02 02:00:00,BUY,1.3841,1.38388,6.0,1.38454,trail_stop,1.5,100,0.000275,0.5,0.8,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-03 23:30:00,2026-06-04 06:00:00,BUY,1.3895,1.388838,5.0,1.390162,trail_stop,1.0,100,0.00053,0.4688,1.5458,"max(structure,1.25ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-04 23:15:00,2026-06-05 01:00:00,SELL,1.39059,1.390838,5.0,1.390838,loss,-1.0,95,0.000354,0.2396,0.4234,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:15:00,SELL,1.3946,1.39514,6.0,1.3946,trail_stop,0.5,100,0.00054,0.6771,1.008,"max(structure,1.00ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-08 23:15:00,2026-06-09 00:30:00,BUY,1.39521,1.394962,5.0,1.395458,trail_stop,1.0,95,0.000355,0.0208,0.1972,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-09 23:15:00,2026-06-10 00:00:00,BUY,1.39537,1.39508,6.0,1.39508,loss,-1.0,100,0.00029,0.0104,1.0331,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-11 23:15:00,2026-06-12 03:15:00,BUY,1.39637,1.396029,6.0,1.397395,trail_stop,2.0,100,0.000488,0.5521,0.5329,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-14 23:15:00,2026-06-15 04:30:00,BUY,1.39627,1.395541,6.0,1.39627,trail_stop,0.5,100,0.000729,0.6562,0.5078,"max(structure,1.00ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-15 23:15:00,2026-06-15 23:45:00,SELL,1.39918,1.399413,5.0,1.39918,trail_stop,0.5,95,0.000333,0.5,0.3004,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-17 23:15:00,2026-06-18 02:30:00,BUY,1.40979,1.409146,5.0,1.40979,trail_stop,0.5,95,0.000644,0.6042,0.3259,"max(structure,1.00ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-18 23:15:00,2026-06-19 00:00:00,BUY,1.41338,1.413118,5.0,1.413905,trail_stop,1.5,95,0.000375,0.5,0.16,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-20 23:15:00,2026-05-20 23:45:00,SELL,1.34359,1.34387,6.0,1.34359,trail_stop,0.5,100,0.000401,0.5,0.574,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-21 23:15:00,2026-05-22 00:45:00,SELL,1.34314,1.343484,5.0,1.342796,trail_stop,1.0,95,0.000492,0.0729,0.4267,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-24 23:15:00,2026-05-25 00:45:00,SELL,1.34836,1.34907,6.0,1.34836,trail_stop,0.5,100,0.00071,0.6667,0.6056,"max(structure,1.00ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:45:00,SELL,1.35024,1.350473,6.0,1.350006,trail_stop,1.0,100,0.000334,0.1979,0.6595,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,BUY,1.34508,1.344868,6.0,1.345505,trail_stop,1.5,100,0.000304,0.0104,0.5271,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-28 23:45:00,2026-05-29 00:30:00,BUY,1.34451,1.343997,5.0,1.343997,loss,-1.0,100,0.00041,0.5,1.3732,"max(structure,1.25ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,1.34504,1.344625,6.0,1.34504,trail_stop,0.5,100,0.000593,0.4375,0.5735,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-02 23:45:00,SELL,1.34593,1.34621,6.0,1.34537,trail_stop,1.5,100,0.000306,0.1458,0.9159,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-03 23:45:00,2026-06-04 07:30:00,BUY,1.34251,1.34151,5.0,1.34151,loss,-1.0,100,0.0008,0.3021,1.9893,"max(structure,1.25ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-04 23:15:00,2026-06-04 23:45:00,BUY,1.34244,1.34223,5.0,1.34223,loss,-1.0,95,0.0003,0.5,0.4333,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:15:00,BUY,1.3329,1.332084,6.0,1.333716,trail_stop,1.0,100,0.000816,0.625,0.711,"max(structure,1.00ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-08 23:15:00,2026-06-09 00:15:00,SELL,1.33401,1.334229,5.0,1.333351,trail_stop,2.0,95,0.000314,0.5,0.3508,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-09 23:15:00,2026-06-10 00:00:00,SELL,1.33711,1.337513,6.0,1.337513,loss,-1.0,100,0.000504,0.3021,0.7745,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-11 23:15:00,2026-06-12 02:00:00,SELL,1.34199,1.3426,6.0,1.34077,trail_stop,1.5,100,0.000631,0.1875,0.9672,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-15 00:00:00,SELL,1.34467,1.345576,6.0,1.345576,loss,-1.0,100,0.000906,0.6562,0.6956,"max(structure,1.00ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-16 00:15:00,BUY,1.34142,1.341095,6.0,1.341095,loss,-1.0,100,0.000464,0.5,0.6892,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-16 23:15:00,2026-06-16 23:45:00,BUY,1.343,1.34271,6.0,1.34271,loss,-1.0,100,0.00029,0.5,1.0201,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-17 23:15:00,2026-06-18 00:15:00,BUY,1.32998,1.329388,6.0,1.330572,trail_stop,1.0,100,0.000845,0.5312,0.5325,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,GBPUSD,M15,2026-06,2026-06-18 23:15:00,2026-06-19 00:00:00,SELL,1.32027,1.320635,6.0,1.320635,loss,-1.0,100,0.000456,0.5,0.723,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-05,2026-05-20 23:15:00,2026-05-20 23:45:00,BUY,0.78694,0.78678,6.0,0.7871,trail_stop,1.0,100,0.0002,0.0312,0.75,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-05,2026-05-21 23:15:00,2026-05-21 23:45:00,BUY,0.78659,0.786416,6.0,0.786416,loss,-1.0,100,0.000248,0.5,0.6859,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-05,2026-05-24 23:30:00,2026-05-25 09:30:00,BUY,0.78197,0.781241,4.0,0.781241,loss,-1.0,95,0.000583,0.8542,0.3775,"max(structure,1.25ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-05,2026-05-26 23:15:00,2026-05-27 00:00:00,SELL,0.78531,0.78543,6.0,0.78507,trail_stop,1.5,100,0.000146,0.0208,0.8195,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-05,2026-05-29 00:00:00,2026-05-29 00:45:00,SELL,0.78368,0.7839,6.0,0.7839,loss,-1.0,100,0.00022,0.0312,1.3276,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-05,2026-05-31 23:15:00,2026-05-31 23:45:00,SELL,0.7814,0.781759,5.0,0.781759,loss,-1.0,95,0.000514,0.4375,0.37,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-01 23:15:00,2026-06-02 00:00:00,SELL,0.78642,0.78663,6.0,0.78642,trail_stop,0.5,100,0.00021,0.5,1.0849,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:30:00,BUY,0.7877,0.787225,5.0,0.7877,trail_stop,0.5,100,0.00038,0.1875,1.6835,"max(structure,1.25ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-03 23:30:00,2026-06-04 00:45:00,SELL,0.79121,0.791685,5.0,0.79121,trail_stop,0.5,100,0.00038,0.25,1.3927,"max(structure,1.25ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-04 23:15:00,2026-06-05 00:00:00,SELL,0.78928,0.789415,6.0,0.78928,trail_stop,0.5,100,0.000194,0.5,0.6716,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:15:00,SELL,0.79676,0.797589,5.0,0.79676,trail_stop,0.5,100,0.000664,0.8021,0.5124,"max(structure,1.25ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-08 23:15:00,2026-06-09 00:15:00,BUY,0.79775,0.797594,5.0,0.798061,trail_stop,1.5,95,0.000222,0.5,0.3151,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-09 23:15:00,2026-06-10 00:00:00,BUY,0.79897,0.79874,6.0,0.79897,trail_stop,0.5,100,0.00023,0.1042,1.0158,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-11 23:15:00,2026-06-12 02:00:00,BUY,0.79454,0.79416,6.0,0.79568,trail_stop,2.0,100,0.00038,0.1979,1.0076,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-14 23:15:00,2026-06-15 00:00:00,BUY,0.79406,0.793237,5.0,0.793237,loss,-1.0,100,0.000659,0.8542,0.6226,"max(structure,1.25ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-15 23:15:00,2026-06-15 23:45:00,SELL,0.79449,0.794679,6.0,0.79449,trail_stop,0.5,100,0.00027,0.5,0.5556,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-16 23:15:00,2026-06-16 23:30:00,SELL,0.79282,0.792928,6.0,0.79282,trail_stop,0.5,100,0.000155,0.5,0.6452,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-17 23:15:00,2026-06-18 00:15:00,SELL,0.79936,0.799706,6.0,0.798669,trail_stop,1.5,100,0.000432,0.3229,0.7174,"max(structure,0.80ATR)",score,ORB 15m breakout
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-18 23:15:00,2026-06-19 00:00:00,BUY,0.80434,0.804111,5.0,0.80457,trail_stop,1.0,95,0.000328,0.5,0.4575,"max(structure,0.70ATR)",score,ORB 15m breakout
dynamic_aggressive,LTA,AUDUSD,M15,2026-05,2026-05-20 00:00:00,2026-05-20 08:30:00,SELL,0.70968,0.71129,5.0,0.71129,loss,-1.0,90,0.000246,0.0729,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,AUDUSD,M15,2026-05,2026-05-21 01:30:00,2026-05-21 08:15:00,SELL,0.71346,0.71571,5.0,0.71346,trail_stop,0.5,94,0.000454,0.25,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,AUDUSD,M15,2026-06,2026-06-01 03:00:00,2026-06-01 05:00:00,SELL,0.71812,0.71875,6.0,0.71875,loss,-1.0,97,0.000359,0.2292,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,AUDUSD,M15,2026-06,2026-06-01 06:00:00,2026-06-01 08:15:00,SELL,0.71861,0.71905,6.0,0.71817,trail_stop,1.0,95,0.00035,0.1979,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,AUDUSD,M15,2026-06,2026-06-03 06:00:00,2026-06-03 10:00:00,SELL,0.71601,0.71735,5.0,0.71735,loss,-1.0,90,0.000386,0.6354,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,AUDUSD,M15,2026-06,2026-06-05 05:15:00,2026-06-05 06:30:00,SELL,0.71242,0.71305,6.0,0.71242,trail_stop,0.5,95,0.000399,0.4167,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,AUDUSD,M15,2026-06,2026-06-09 00:45:00,2026-06-09 03:15:00,BUY,0.70428,0.70335,5.0,0.70428,trail_stop,0.5,91,0.000293,0.1354,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,AUDUSD,M15,2026-06,2026-06-10 05:15:00,2026-06-10 09:00:00,BUY,0.70172,0.70079,6.0,0.70079,loss,-1.0,96,0.000516,0.4062,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,AUDUSD,M15,2026-06,2026-06-12 06:00:00,2026-06-12 07:00:00,BUY,0.70371,0.70244,6.0,0.70244,loss,-1.0,97,0.000563,0.5417,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,AUDUSD,M15,2026-06,2026-06-16 00:00:00,2026-06-16 03:30:00,SELL,0.70689,0.70747,6.0,0.70631,trail_stop,1.0,98,0.000211,0.0938,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,AUDUSD,M15,2026-06,2026-06-17 00:45:00,2026-06-17 01:00:00,SELL,0.70684,0.70704,5.0,0.70704,loss,-1.0,92,0.000229,0.1667,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,AUDUSD,M30,2026-05,2026-05-20 01:30:00,2026-05-20 14:00:00,BUY,0.71008,0.70858,5.0,0.71158,trail_stop,1.0,92,0.000591,0.0833,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,AUDUSD,M30,2026-05,2026-05-27 01:30:00,2026-05-28 12:30:00,SELL,0.71558,0.71798,5.0,0.71318,trail_stop,1.0,91,0.000458,0.3542,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,AUDUSD,M30,2026-05,2026-05-29 06:00:00,2026-05-29 08:00:00,SELL,0.71604,0.71677,6.0,0.71604,trail_stop,0.5,96,0.000534,0.2917,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,AUDUSD,M30,2026-06,2026-06-01 06:00:00,2026-06-01 15:00:00,SELL,0.71808,0.71908,6.0,0.71508,trail_stop,2.0,98,0.000512,0.2083,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,AUDUSD,M30,2026-06,2026-06-09 03:00:00,2026-06-09 05:30:00,SELL,0.70434,0.70594,6.0,0.70594,loss,-1.0,97,0.000554,0.125,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,AUDUSD,M30,2026-06,2026-06-11 04:30:00,2026-06-11 08:00:00,BUY,0.70082,0.69963,6.0,0.69963,loss,-1.0,96,0.000709,0.375,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,GBPJPY,M15,2026-05,2026-05-27 03:00:00,2026-05-27 06:00:00,BUY,214.205,214.14754,6.0,214.26246,trail_stop,1.0,96,0.063071,0.3021,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M15,2026-05,2026-05-27 04:30:00,2026-05-27 06:30:00,BUY,214.241,214.1551,6.0,214.241,trail_stop,0.5,96,0.052643,0.0417,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M15,2026-05,2026-05-28 04:30:00,2026-05-28 07:15:00,BUY,213.45,213.30888,5.0,213.73224,trail_stop,1.5,94,0.0875,0.6667,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-02 00:00:00,2026-06-02 00:45:00,BUY,214.905,214.79129,5.0,214.79129,loss,-1.0,90,0.071429,0.3229,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-02 00:45:00,2026-06-02 04:15:00,SELL,214.801,214.95636,5.0,214.95636,loss,-1.0,91,0.069071,0.3021,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-05 03:45:00,2026-06-05 05:15:00,BUY,214.76,214.70062,6.0,214.76,trail_stop,0.5,96,0.055857,0.1562,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-08 23:15:00,2026-06-09 00:45:00,SELL,213.667,213.726829,5.0,213.607171,trail_stop,1.0,92,0.074786,0.1146,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-09 03:45:00,2026-06-09 05:30:00,BUY,213.924,213.81312,6.0,213.924,trail_stop,0.5,100,0.065857,0.0938,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-11 23:15:00,2026-06-11 23:45:00,SELL,214.707,214.81147,6.0,214.81147,loss,-1.0,95,0.109786,0.5104,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-12 00:45:00,2026-06-12 01:45:00,SELL,214.748,214.85685,5.0,214.748,trail_stop,0.5,92,0.092357,0.3125,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-12 06:00:00,2026-06-12 07:30:00,BUY,214.932,214.76053,6.0,214.76053,loss,-1.0,100,0.069786,0.0729,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-16 05:15:00,2026-06-16 06:30:00,SELL,214.729,214.8027,6.0,214.729,trail_stop,0.5,100,0.084643,0.4271,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-17 00:45:00,2026-06-17 06:00:00,SELL,215.355,215.43895,5.0,215.355,trail_stop,0.5,90,0.059643,0.0729,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M15,2026-06,2026-06-17 05:15:00,2026-06-17 06:00:00,SELL,215.259,215.31731,5.0,215.31731,loss,-1.0,93,0.048714,0.0417,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M30,2026-05,2026-05-25 04:30:00,2026-05-25 21:00:00,BUY,214.179,214.02405,6.0,214.4889,trail_stop,1.5,95,0.113,0.2812,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,GBPJPY,M30,2026-05,2026-05-27 04:30:00,2026-05-27 07:30:00,BUY,214.236,214.14558,6.0,214.236,trail_stop,0.5,95,0.076143,0.125,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M30,2026-06,2026-06-04 06:00:00,2026-06-04 21:00:00,BUY,214.695,214.32876,5.0,214.695,trail_stop,0.5,94,0.108286,0.4896,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,GBPJPY,M30,2026-06,2026-06-05 06:00:00,2026-06-05 08:00:00,BUY,214.768,214.70162,5.0,215.0999,win,3.0,94,0.075857,0.0208,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,GBPJPY,M30,2026-06,2026-06-12 06:00:00,2026-06-12 07:30:00,BUY,214.902,214.75415,5.0,214.75415,loss,-1.0,90,0.112357,0.1146,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,GBPJPY,M30,2026-06,2026-06-19 00:00:00,2026-06-19 05:30:00,SELL,212.894,213.18046,6.0,212.894,trail_stop,0.5,98,0.209714,0.5521,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-21 05:15:00,2026-05-21 06:15:00,BUY,1.37656,1.376,6.0,1.376,loss,-1.0,100,0.00028,0.1354,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-21 06:00:00,2026-05-21 07:15:00,SELL,1.37618,1.37671,6.0,1.37671,loss,-1.0,95,0.000267,0.1146,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-22 00:45:00,2026-05-22 01:00:00,SELL,1.3783,1.37879,5.0,1.37879,loss,-1.0,92,0.000276,0.2188,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-22 05:15:00,2026-05-22 05:45:00,BUY,1.37892,1.37868,6.0,1.37868,loss,-1.0,100,0.000243,0.0417,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-22 06:00:00,2026-05-22 13:00:00,BUY,1.37927,1.3783,6.0,1.37927,trail_stop,0.5,100,0.000307,0.3125,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-25 00:00:00,2026-05-25 01:15:00,BUY,1.38043,1.37969,5.0,1.37969,loss,-1.0,92,0.000555,0.8229,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-25 04:30:00,2026-05-25 05:30:00,SELL,1.38072,1.38103,5.0,1.38072,trail_stop,0.5,91,0.000269,0.0208,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-27 04:30:00,2026-05-27 05:45:00,SELL,1.38094,1.38122,6.0,1.38122,loss,-1.0,98,0.000219,0.0833,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 05:30:00,BUY,1.38416,1.38357,6.0,1.38593,trail_stop,2.0,96,0.000272,0.2292,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-29 00:00:00,2026-05-29 00:45:00,SELL,1.37806,1.37838,5.0,1.37838,loss,-1.0,92,0.000154,0.5,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-29 00:45:00,2026-05-29 01:15:00,BUY,1.37837,1.3779,5.0,1.3779,loss,-1.0,92,0.000191,0.0625,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure
dynamic_aggressive,LTA,USDCAD,M15,2026-06,2026-06-01 03:00:00,2026-06-01 04:15:00,BUY,1.38086,1.38051,6.0,1.38086,trail_stop,0.5,100,0.000345,0.2292,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-06,2026-06-01 05:15:00,2026-06-01 06:00:00,BUY,1.38082,1.38055,5.0,1.38055,loss,-1.0,90,0.00027,0.0521,,"max(structure,0.8ATR)",aggressive,Entry Model 2 - Internal Swing Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-06,2026-06-02 00:00:00,2026-06-02 00:30:00,SELL,1.38404,1.38429,5.0,1.38429,loss,-1.0,91,0.000209,0.5,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
dynamic_aggressive,LTA,USDCAD,M15,2026-06,2026-06-05 01:30:00,2026-06-05 06:00:00,SELL,1.39061,1.39119,5.0,1.39061,trail_stop,0.5,91,0.000231,0.0312,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation
