policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_balanced,ORB,XAGUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,74.576,74.694,5.0,74.576,trail_stop,-0.0025,100,0.139786,0.0025,30.0,0.0104,0.8441,"max(structure,0.80ATR)",balanced,ORB 15m breakout,300.0,15.0,-0.04,299.96
dynamic_balanced,ORB,BTCUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,73492.12,73369.265,5.0,73492.12,trail_stop,-0.0001,100,175.507143,0.0001,1400.0,0.2083,0.6621,"max(structure,0.70ATR)",balanced,ORB 15m breakout,299.96,15.0,-0.0,299.96
dynamic_balanced,LTA,EURUSD,M30,2026-05,2026-05-29 01:30:00,2026-05-29 10:00:00,SELL,1.16444,1.16568,4.0,1.16444,trail_stop,-0.0645,90,0.000418,0.0645,8.0,0.1562,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,299.96,15.0,-0.97,298.99
dynamic_balanced,ORB,BTCUSD,M15,2026-05,2026-05-30 23:15:00,2026-05-31 01:00:00,SELL,73723.53,73937.9925,3.0,73937.9925,loss,-1.0001,95,171.57,0.0001,1400.0,0.3125,2.1081,"max(structure,1.25ATR)",balanced,ORB 15m breakout,298.99,14.95,-14.95,284.04
dynamic_balanced,ORB,BTCUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:15:00,SELL,73823.7,74178.1,3.0,73823.7,trail_stop,-0.0,95,283.52,0.0,1400.0,1.0,2.1457,"max(structure,1.25ATR)",balanced,ORB 15m breakout,284.04,14.2,-0.0,284.04
dynamic_balanced,ORB,XAGUSD,M15,2026-06,2026-06-01 23:15:00,2026-06-01 23:45:00,BUY,74.995,74.867,5.0,74.995,trail_stop,-0.0023,100,0.128,0.0023,30.0,0.0312,1.009,"max(structure,0.80ATR)",balanced,ORB 15m breakout,284.04,14.2,-0.03,284.01
dynamic_balanced,ORB,XAGUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:30:00,SELL,74.601,75.101,3.0,75.101,loss,-1.0006,95,0.4,0.0006,30.0,0.1042,2.2108,"max(structure,1.25ATR)",balanced,ORB 15m breakout,284.01,14.2,-14.21,269.8
dynamic_balanced,LTA,US30,M15,2026-06,2026-06-03 05:15:00,2026-06-03 08:30:00,SELL,51352.7,51380.35679,5.0,51269.72963,trail_stop,2.9241,96,12.378571,0.0759,21.0,0.0208,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,269.8,13.49,39.45,309.25
dynamic_balanced,LTA,US30,M15,2026-06,2026-06-04 01:00:00,2026-06-04 02:15:00,BUY,50824.8,50763.28857,4.0,50763.28857,loss,-1.0341,91,40.742857,0.0341,21.0,0.5417,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,309.25,15.46,-15.99,293.26
dynamic_balanced,ORB,BTCUSD,M15,2026-06,2026-06-05 23:15:00,2026-06-06 00:00:00,SELL,61275.99,61759.79,4.0,61275.99,trail_stop,-0.0,100,506.448571,0.0,1008.0,0.4688,0.9553,"max(structure,0.80ATR)",balanced,ORB 15m breakout,293.26,14.66,-0.0,293.26
dynamic_balanced,ORB,BTCUSD,M15,2026-06,2026-06-06 23:30:00,2026-06-07 00:45:00,BUY,60732.77,60511.48,5.0,60732.77,trail_stop,-0.0,100,221.29,0.0,1008.0,0.1354,1.2993,"max(structure,0.80ATR)",balanced,ORB 15m breakout,293.26,14.66,-0.0,293.26
dynamic_balanced,ORB,BTCUSD,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:00:00,BUY,63036.77,62372.475357,3.0,63036.77,trail_stop,-0.0,100,531.435714,0.0,1008.0,1.0,0.5165,"max(structure,1.25ATR)",balanced,ORB 15m breakout,293.26,14.66,-0.0,293.26
dynamic_balanced,ORB,XAGUSD,M15,2026-06,2026-06-08 23:15:00,2026-06-08 23:45:00,SELL,68.063,68.172,5.0,67.954,trail_stop,0.9972,100,0.155714,0.0028,30.0,0.0104,0.5394,"max(structure,0.70ATR)",balanced,ORB 15m breakout,293.26,14.66,14.62,307.88
dynamic_balanced,LTA,US30,M30,2026-06,2026-06-09 01:00:00,2026-06-09 14:00:00,BUY,50837.4,50697.78786,4.0,51116.62428,trail_stop,1.985,93,89.414286,0.015,21.0,0.4271,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,307.88,15.39,30.56,338.44
dynamic_balanced,ORB,XAUUSD,M15,2026-06,2026-06-10 23:15:00,2026-06-11 02:45:00,BUY,4053.897,4016.227,3.0,4053.897,trail_stop,-0.0001,95,30.136,0.0001,260.0,0.8646,2.2137,"max(structure,1.25ATR)",balanced,ORB 15m breakout,338.44,16.92,-0.0,338.43
dynamic_balanced,ORB,XAGUSD,M15,2026-06,2026-06-11 00:15:00,2026-06-11 12:30:00,BUY,62.833,61.15425,3.0,62.833,trail_stop,-0.0002,95,1.343,0.0002,30.0,0.9479,3.1264,"max(structure,1.25ATR)",balanced,ORB 15m breakout,338.43,16.92,-0.0,338.43
dynamic_balanced,ORB,BTCUSD,M15,2026-06,2026-06-12 23:15:00,2026-06-12 23:30:00,SELL,63403.7,63493.8275,5.0,63493.8275,loss,-1.0001,100,128.753571,0.0001,1000.0,0.5,0.6054,"max(structure,0.70ATR)",balanced,ORB 15m breakout,338.43,16.92,-16.92,321.51
dynamic_balanced,ORB,BTCUSD,M15,2026-06,2026-06-13 23:15:00,2026-06-13 23:30:00,BUY,64451.51,64329.964286,4.0,64451.51,trail_stop,-0.0001,95,121.545714,0.0001,1000.0,0.75,0.3575,"max(structure,1.00ATR)",balanced,ORB 15m breakout,321.51,16.08,-0.0,321.51
dynamic_balanced,ORB,BTCUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-15 15:45:00,BUY,65596.87,65118.3575,3.0,67032.4075,win,3.0,100,382.81,0.0,1000.0,1.0,1.2255,"max(structure,1.25ATR)",balanced,ORB 15m breakout,321.51,16.08,48.23,369.73
dynamic_balanced,ORB,XAGUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-15 23:30:00,SELL,69.909,70.0101,5.0,70.0101,loss,-1.003,100,0.144429,0.003,30.0,0.0104,0.5401,"max(structure,0.70ATR)",balanced,ORB 15m breakout,369.73,18.49,-18.54,351.19
