server_time,event,direction,zone_created,first_time,third_time,zone_low,zone_high,entry,stop,target,volume,risk_cash,equity,detail
2026.03.20 20:00:00,zone,-1,2026.03.20 20:00:00,2026.03.20 08:00:00,2026.03.20 16:00:00,4613.836,4637.045,0.0,4734.87,0.0,0.0,0.0,0.0,
2026.03.22 22:01:30,zone,-1,2026.03.22 20:00:00,2026.03.20 12:00:00,2026.03.20 20:00:00,4514.556,4540.535,0.0,4695.739,0.0,0.0,0.0,0.0,
2026.03.23 04:00:00,zone,-1,2026.03.23 04:00:00,2026.03.20 20:00:00,2026.03.23 00:00:00,4473.099,4493.617,0.0,4514.557,0.0,0.0,0.0,0.0,
2026.03.23 08:00:00,zone,-1,2026.03.23 08:00:00,2026.03.22 20:00:00,2026.03.23 04:00:00,4381.915,4449.484,0.0,4536.368,0.0,0.0,0.0,0.0,
2026.03.23 11:07:03,accepted,-1,2026.03.23 08:00:00,2026.03.22 20:00:00,2026.03.23 04:00:00,4381.915,4449.484,4381.972,4536.368,4073.18,0.01,154.4,8846.02,done at 4381.972
2026.03.25 04:00:00,zone,1,2026.03.25 04:00:00,2026.03.24 16:00:00,2026.03.25 00:00:00,4427.764,4537.509,0.0,4372.296,0.0,0.0,0.0,0.0,
2026.03.25 06:13:57,accepted,1,2026.03.25 04:00:00,2026.03.24 16:00:00,2026.03.25 00:00:00,4427.764,4537.509,4537.402,4372.296,4867.614,0.01,165.1,8691.22,done at 4537.402
2026.03.26 12:00:00,zone,-1,2026.03.26 12:00:00,2026.03.26 00:00:00,2026.03.26 08:00:00,4459.33,4498.145,0.0,4544.687,0.0,0.0,0.0,0.0,
2026.03.27 05:34:51,accepted,-1,2026.03.26 12:00:00,2026.03.26 00:00:00,2026.03.26 08:00:00,4459.33,4498.145,4459.381,4544.687,4288.769,0.01,85.31,8524.39,done at 4459.381
2026.03.27 08:00:00,zone,1,2026.03.27 08:00:00,2026.03.26 20:00:00,2026.03.27 04:00:00,4420.844,4431.497,0.0,4351.062,0.0,0.0,0.0,0.0,
2026.03.27 10:41:11,invalidate,1,2026.03.27 08:00:00,2026.03.26 20:00:00,2026.03.27 04:00:00,4420.844,4431.497,4420.819,4351.062,0.0,0.0,0.0,8562.89,far edge crossed
2026.03.27 20:00:00,zone,1,2026.03.27 20:00:00,2026.03.27 08:00:00,2026.03.27 16:00:00,4450.961,4486.336,0.0,4404.305,0.0,0.0,0.0,0.0,
2026.03.29 22:09:07,accepted,1,2026.03.27 20:00:00,2026.03.27 08:00:00,2026.03.27 16:00:00,4450.961,4486.336,4486.299,4404.305,4650.287,0.02,163.99,8439.01,done at 4486.299
2026.03.30 12:00:00,zone,1,2026.03.30 12:00:00,2026.03.30 00:00:00,2026.03.30 08:00:00,4517.731,4523.86,0.0,4418.709,0.0,0.0,0.0,0.0,
2026.03.30 13:58:48,invalidate,1,2026.03.30 12:00:00,2026.03.30 00:00:00,2026.03.30 08:00:00,4517.731,4523.86,4517.281,4418.709,0.0,0.0,0.0,8500.63,far edge crossed
2026.03.31 08:00:00,zone,1,2026.03.31 08:00:00,2026.03.30 20:00:00,2026.03.31 04:00:00,4523.778,4543.318,0.0,4492.476,0.0,0.0,0.0,0.0,
2026.03.31 20:00:00,zone,1,2026.03.31 20:00:00,2026.03.31 08:00:00,2026.03.31 16:00:00,4593.255,4607.029,0.0,4529.463,0.0,0.0,0.0,0.0,
2026.04.01 00:00:00,zone,1,2026.04.01 00:00:00,2026.03.31 12:00:00,2026.03.31 20:00:00,4630.35,4661.937,0.0,4567.884,0.0,0.0,0.0,0.0,
2026.04.02 01:32:16,accepted,1,2026.04.01 00:00:00,2026.03.31 12:00:00,2026.03.31 20:00:00,4630.35,4661.937,4660.827,4567.884,4846.713,0.01,92.95,8765.81,done at 4660.827
2026.04.02 08:00:00,zone,-1,2026.04.02 08:00:00,2026.04.01 20:00:00,2026.04.02 04:00:00,4681.605,4754.251,0.0,4800.429,0.0,0.0,0.0,0.0,
2026.04.02 12:00:00,zone,-1,2026.04.02 12:00:00,2026.04.02 00:00:00,2026.04.02 08:00:00,4648.933,4650.744,0.0,4798.903,0.0,0.0,0.0,0.0,
2026.04.02 13:58:12,accepted,-1,2026.04.02 12:00:00,2026.04.02 00:00:00,2026.04.02 08:00:00,4648.933,4650.744,4649.001,4798.903,4349.197,0.01,149.9,8672.69,done at 4649.001
2026.04.06 12:00:00,zone,1,2026.04.06 12:00:00,2026.04.06 00:00:00,2026.04.06 08:00:00,4671.928,4677.074,0.0,4600.676,0.0,0.0,0.0,0.0,
2026.04.06 12:13:40,invalidate,1,2026.04.06 12:00:00,2026.04.06 00:00:00,2026.04.06 08:00:00,4671.928,4677.074,4671.908,4600.676,0.0,0.0,0.0,8649.72,far edge crossed
2026.04.06 20:00:00,zone,-1,2026.04.06 20:00:00,2026.04.06 08:00:00,2026.04.06 16:00:00,4672.723,4677.074,0.0,4706.81,0.0,0.0,0.0,0.0,
2026.04.07 08:21:00,invalidate,-1,2026.04.06 20:00:00,2026.04.06 08:00:00,2026.04.06 16:00:00,4672.723,4677.074,4677.146,4706.81,0.0,0.0,0.0,8644.37,far edge crossed
2026.04.08 00:00:00,zone,1,2026.04.08 00:00:00,2026.04.07 12:00:00,2026.04.07 20:00:00,4670.841,4697.284,0.0,4607.364,0.0,0.0,0.0,0.0,
2026.04.08 04:00:00,zone,1,2026.04.08 04:00:00,2026.04.07 16:00:00,2026.04.08 00:00:00,4718.78,4788.239,0.0,4652.592,0.0,0.0,0.0,0.0,
2026.04.08 09:43:17,accepted,1,2026.04.08 04:00:00,2026.04.07 16:00:00,2026.04.08 00:00:00,4718.78,4788.239,4788.07,4652.592,5059.335,0.01,135.48,8522.72,done at 4788.070
2026.04.08 20:00:00,zone,-1,2026.04.08 20:00:00,2026.04.08 08:00:00,2026.04.08 16:00:00,4765.759,4771.166,0.0,4819.965,0.0,0.0,0.0,0.0,
2026.04.09 13:39:01,invalidate,-1,2026.04.08 20:00:00,2026.04.08 08:00:00,2026.04.08 16:00:00,4765.759,4771.166,4771.378,4819.965,0.0,0.0,0.0,8504.37,far edge crossed
2026.04.09 16:00:00,zone,1,2026.04.09 16:00:00,2026.04.09 04:00:00,2026.04.09 12:00:00,4731.432,4734.877,0.0,4703.465,0.0,0.0,0.0,0.0,
2026.04.09 20:00:00,zone,1,2026.04.09 20:00:00,2026.04.09 08:00:00,2026.04.09 16:00:00,4757.572,4766.988,0.0,4719.925,0.0,0.0,0.0,0.0,
2026.04.09 23:11:25,invalidate,1,2026.04.09 20:00:00,2026.04.09 08:00:00,2026.04.09 16:00:00,4757.572,4766.988,4757.402,4719.925,0.0,0.0,0.0,8490.28,far edge crossed
2026.04.13 00:00:00,zone,-1,2026.04.13 00:00:00,2026.04.10 16:00:00,2026.04.12 20:00:00,4685.341,4747.519,0.0,4773.284,0.0,0.0,0.0,0.0,
2026.04.13 00:47:52,accepted,-1,2026.04.13 00:00:00,2026.04.10 16:00:00,2026.04.12 20:00:00,4685.341,4747.519,4685.343,4773.284,4509.461,0.01,87.94,8384.46,done at 4685.343
2026.04.13 04:00:00,zone,-1,2026.04.13 04:00:00,2026.04.10 20:00:00,2026.04.13 00:00:00,4728.229,4740.995,0.0,4760.081,0.0,0.0,0.0,0.0,
2026.04.13 08:00:00,zone,1,2026.04.13 08:00:00,2026.04.12 20:00:00,2026.04.13 04:00:00,4685.341,4708.601,0.0,4644.312,0.0,0.0,0.0,0.0,
2026.04.13 13:50:02,invalidate,-1,2026.04.13 04:00:00,2026.04.10 20:00:00,2026.04.13 00:00:00,4728.229,4740.995,4740.997,4760.081,0.0,0.0,0.0,8328.65,far edge crossed
2026.04.14 04:00:00,zone,1,2026.04.14 04:00:00,2026.04.13 16:00:00,2026.04.14 00:00:00,4750.012,4751.639,0.0,4709.473,0.0,0.0,0.0,0.0,
2026.04.14 20:00:00,zone,1,2026.04.14 20:00:00,2026.04.14 08:00:00,2026.04.14 16:00:00,4789.937,4805.001,0.0,4751.951,0.0,0.0,0.0,0.0,
2026.04.15 00:00:00,zone,1,2026.04.15 00:00:00,2026.04.14 12:00:00,2026.04.14 20:00:00,4818.149,4833.332,0.0,4762.322,0.0,0.0,0.0,0.0,
2026.04.15 00:01:22,accepted,1,2026.04.15 00:00:00,2026.04.14 12:00:00,2026.04.14 20:00:00,4818.149,4833.332,4833.308,4762.322,4975.28,0.02,141.98,8296.24,done at 4833.308
2026.04.15 08:00:00,zone,-1,2026.04.15 08:00:00,2026.04.14 20:00:00,2026.04.15 04:00:00,4830.436,4833.332,0.0,4850.73,0.0,0.0,0.0,0.0,
2026.04.16 00:40:44,invalidate,-1,2026.04.15 08:00:00,2026.04.14 20:00:00,2026.04.15 04:00:00,4830.436,4833.332,4835.094,4850.73,0.0,0.0,0.0,8296.49,far edge crossed
2026.04.17 20:00:00,zone,1,2026.04.17 20:00:00,2026.04.17 08:00:00,2026.04.17 16:00:00,4811.853,4852.763,0.0,4781.09,0.0,0.0,0.0,0.0,
2026.04.19 22:01:34,invalidate,1,2026.04.17 20:00:00,2026.04.17 08:00:00,2026.04.17 16:00:00,4811.853,4852.763,4774.851,4781.09,0.0,0.0,0.0,8173.48,far edge crossed
2026.04.20 00:00:00,zone,-1,2026.04.20 00:00:00,2026.04.17 16:00:00,2026.04.19 20:00:00,4795.453,4852.763,0.0,4873.593,0.0,0.0,0.0,0.0,
2026.04.20 01:23:02,accepted,-1,2026.04.20 00:00:00,2026.04.17 16:00:00,2026.04.19 20:00:00,4795.453,4852.763,4795.491,4873.593,4639.287,0.02,156.21,8148.51,done at 4795.491
2026.04.20 04:00:00,zone,-1,2026.04.20 04:00:00,2026.04.17 20:00:00,2026.04.20 00:00:00,4814.532,4830.75,0.0,4855.305,0.0,0.0,0.0,0.0,
2026.04.20 22:01:17,invalidate,-1,2026.04.20 04:00:00,2026.04.17 20:00:00,2026.04.20 00:00:00,4814.532,4830.75,4830.771,4855.305,0.0,0.0,0.0,8077.45,far edge crossed
2026.04.21 08:00:00,zone,-1,2026.04.21 08:00:00,2026.04.20 20:00:00,2026.04.21 04:00:00,4798.034,4812.21,0.0,4833.187,0.0,0.0,0.0,0.0,
2026.04.21 20:00:00,zone,-1,2026.04.21 20:00:00,2026.04.21 08:00:00,2026.04.21 16:00:00,4746.909,4774.74,0.0,4798.21,0.0,0.0,0.0,0.0,
2026.04.22 08:00:00,zone,1,2026.04.22 08:00:00,2026.04.21 20:00:00,2026.04.22 04:00:00,4740.527,4752.283,0.0,4668.89,0.0,0.0,0.0,0.0,
2026.04.22 13:05:27,invalidate,1,2026.04.22 08:00:00,2026.04.21 20:00:00,2026.04.22 04:00:00,4740.527,4752.283,4740.521,4668.89,0.0,0.0,0.0,8258.34,far edge crossed
2026.04.23 08:00:00,zone,-1,2026.04.23 08:00:00,2026.04.22 20:00:00,2026.04.23 04:00:00,4721.215,4723.535,0.0,4745.958,0.0,0.0,0.0,0.0,
2026.04.23 08:00:32,invalidate,-1,2026.04.23 08:00:00,2026.04.22 20:00:00,2026.04.23 04:00:00,4721.215,4723.535,4723.653,4745.958,0.0,0.0,0.0,8291.93,far edge crossed
2026.04.24 00:00:00,zone,-1,2026.04.24 00:00:00,2026.04.23 12:00:00,2026.04.23 20:00:00,4700.661,4716.532,0.0,4743.201,0.0,0.0,0.0,0.0,
2026.04.24 11:28:23,invalidate,-1,2026.04.24 00:00:00,2026.04.23 12:00:00,2026.04.23 20:00:00,4700.661,4716.532,4716.578,4743.201,0.0,0.0,0.0,8306.08,far edge crossed
2026.04.27 00:00:00,zone,-1,2026.04.27 00:00:00,2026.04.24 16:00:00,2026.04.26 20:00:00,4699.968,4713.746,0.0,4730.076,0.0,0.0,0.0,0.0,
2026.04.27 02:38:36,invalidate,-1,2026.04.27 00:00:00,2026.04.24 16:00:00,2026.04.26 20:00:00,4699.968,4713.746,4713.759,4730.076,0.0,0.0,0.0,8311.75,far edge crossed
2026.04.27 08:00:00,zone,1,2026.04.27 08:00:00,2026.04.26 20:00:00,2026.04.27 04:00:00,4699.968,4708.754,0.0,4674.965,0.0,0.0,0.0,0.0,
2026.04.27 09:30:34,invalidate,1,2026.04.27 08:00:00,2026.04.26 20:00:00,2026.04.27 04:00:00,4699.968,4708.754,4699.947,4674.965,0.0,0.0,0.0,8339.49,far edge crossed
2026.04.27 20:00:00,zone,-1,2026.04.27 20:00:00,2026.04.27 08:00:00,2026.04.27 16:00:00,4686.288,4699.223,0.0,4714.836,0.0,0.0,0.0,0.0,
2026.04.28 00:07:47,invalidate,-1,2026.04.27 20:00:00,2026.04.27 08:00:00,2026.04.27 16:00:00,4686.288,4699.223,4699.24,4714.836,0.0,0.0,0.0,8340.76,far edge crossed
2026.04.28 08:00:00,zone,-1,2026.04.28 08:00:00,2026.04.27 20:00:00,2026.04.28 04:00:00,4671.415,4677.411,0.0,4695.204,0.0,0.0,0.0,0.0,
2026.04.28 12:00:00,zone,-1,2026.04.28 12:00:00,2026.04.28 00:00:00,2026.04.28 08:00:00,4635.347,4666.571,0.0,4701.53,0.0,0.0,0.0,0.0,
2026.04.28 16:00:00,zone,-1,2026.04.28 16:00:00,2026.04.28 04:00:00,2026.04.28 12:00:00,4600.25,4620.751,0.0,4671.416,0.0,0.0,0.0,0.0,
2026.04.28 17:40:10,accepted,-1,2026.04.28 16:00:00,2026.04.28 04:00:00,2026.04.28 12:00:00,4600.25,4620.751,4600.288,4671.416,4458.032,0.02,142.25,8461.02,done at 4600.288
2026.04.30 12:00:00,zone,1,2026.04.30 12:00:00,2026.04.30 00:00:00,2026.04.30 08:00:00,4582.531,4597.318,0.0,4555.802,0.0,0.0,0.0,0.0,
2026.04.30 16:00:00,zone,1,2026.04.30 16:00:00,2026.04.30 04:00:00,2026.04.30 12:00:00,4605.612,4609.218,0.0,4540.884,0.0,0.0,0.0,0.0,
2026.04.30 16:57:20,invalidate,1,2026.04.30 16:00:00,2026.04.30 04:00:00,2026.04.30 12:00:00,4605.612,4609.218,4605.61,4540.884,0.0,0.0,0.0,8450.27,far edge crossed
2026.05.01 12:00:00,zone,-1,2026.05.01 12:00:00,2026.05.01 00:00:00,2026.05.01 08:00:00,4582.588,4613.846,0.0,4636.242,0.0,0.0,0.0,0.0,
2026.05.01 13:53:37,invalidate,-1,2026.05.01 12:00:00,2026.05.01 00:00:00,2026.05.01 08:00:00,4582.588,4613.846,4613.86,4636.242,0.0,0.0,0.0,8433.66,far edge crossed
2026.05.01 20:00:00,zone,1,2026.05.01 20:00:00,2026.05.01 08:00:00,2026.05.01 16:00:00,4582.588,4608.931,0.0,4559.876,0.0,0.0,0.0,0.0,
2026.05.04 07:53:26,invalidate,1,2026.05.01 20:00:00,2026.05.01 08:00:00,2026.05.01 16:00:00,4582.588,4608.931,4582.497,4559.876,0.0,0.0,0.0,8496.5,far edge crossed
2026.05.04 12:00:00,zone,-1,2026.05.04 12:00:00,2026.05.04 00:00:00,2026.05.04 08:00:00,4584.678,4591.139,0.0,4618.635,0.0,0.0,0.0,0.0,
2026.05.05 08:00:00,zone,1,2026.05.05 08:00:00,2026.05.04 20:00:00,2026.05.05 04:00:00,4524.411,4527.996,0.0,4511.687,0.0,0.0,0.0,0.0,
2026.05.05 23:49:24,invalidate,-1,2026.05.04 12:00:00,2026.05.04 00:00:00,2026.05.04 08:00:00,4584.678,4591.139,4591.262,4618.635,0.0,0.0,0.0,8478.82,far edge crossed
2026.05.06 04:00:00,zone,1,2026.05.06 04:00:00,2026.05.05 16:00:00,2026.05.06 00:00:00,4569.197,4588.12,0.0,4551.714,0.0,0.0,0.0,0.0,
2026.05.06 08:00:00,zone,1,2026.05.06 08:00:00,2026.05.05 20:00:00,2026.05.06 04:00:00,4595.913,4643.582,0.0,4546.342,0.0,0.0,0.0,0.0,
2026.05.06 12:00:00,zone,1,2026.05.06 12:00:00,2026.05.06 00:00:00,2026.05.06 08:00:00,4652.254,4671.505,0.0,4588.119,0.0,0.0,0.0,0.0,
2026.05.06 12:14:36,accepted,1,2026.05.06 12:00:00,2026.05.06 00:00:00,2026.05.06 08:00:00,4652.254,4671.505,4671.463,4588.119,4838.151,0.01,83.34,8318.53,done at 4671.463
2026.05.07 12:00:00,zone,1,2026.05.07 12:00:00,2026.05.07 00:00:00,2026.05.07 08:00:00,4721.486,4721.638,0.0,4685.225,0.0,0.0,0.0,0.0,
2026.05.07 16:07:04,invalidate,1,2026.05.07 12:00:00,2026.05.07 00:00:00,2026.05.07 08:00:00,4721.486,4721.638,4721.45,4685.225,0.0,0.0,0.0,8366.74,far edge crossed
2026.05.08 00:00:00,zone,-1,2026.05.08 00:00:00,2026.05.07 12:00:00,2026.05.07 20:00:00,4719.24,4726.226,0.0,4764.877,0.0,0.0,0.0,0.0,
2026.05.08 02:03:00,invalidate,-1,2026.05.08 00:00:00,2026.05.07 12:00:00,2026.05.07 20:00:00,4719.24,4726.226,4726.32,4764.877,0.0,0.0,0.0,8371.2,far edge crossed
2026.05.11 00:00:00,zone,-1,2026.05.11 00:00:00,2026.05.08 16:00:00,2026.05.10 20:00:00,4698.656,4705.637,0.0,4729.144,0.0,0.0,0.0,0.0,
2026.05.11 04:00:00,zone,-1,2026.05.11 04:00:00,2026.05.08 20:00:00,2026.05.11 00:00:00,4705.487,4714.5,0.0,4724.447,0.0,0.0,0.0,0.0,
2026.05.11 13:06:26,invalidate,-1,2026.05.11 04:00:00,2026.05.08 20:00:00,2026.05.11 00:00:00,4705.487,4714.5,4714.512,4724.447,0.0,0.0,0.0,8358.86,far edge crossed
2026.05.11 20:00:00,zone,1,2026.05.11 20:00:00,2026.05.11 08:00:00,2026.05.11 16:00:00,4678.73,4707.897,0.0,4650.529,0.0,0.0,0.0,0.0,
2026.05.12 12:00:00,zone,-1,2026.05.12 12:00:00,2026.05.12 00:00:00,2026.05.12 08:00:00,4709.488,4718.055,0.0,4773.718,0.0,0.0,0.0,0.0,
2026.05.12 13:58:29,invalidate,1,2026.05.11 20:00:00,2026.05.11 08:00:00,2026.05.11 16:00:00,4678.73,4707.897,4678.669,4650.529,0.0,0.0,0.0,8322.42,far edge crossed
2026.05.12 20:00:13,invalidate,-1,2026.05.12 12:00:00,2026.05.12 00:00:00,2026.05.12 08:00:00,4709.488,4718.055,4718.074,4773.718,0.0,0.0,0.0,8361.89,far edge crossed
2026.05.14 20:00:00,zone,-1,2026.05.14 20:00:00,2026.05.14 08:00:00,2026.05.14 16:00:00,4687.077,4688.562,0.0,4706.538,0.0,0.0,0.0,0.0,
2026.05.15 00:00:00,zone,-1,2026.05.15 00:00:00,2026.05.14 12:00:00,2026.05.14 20:00:00,4665.521,4666.608,0.0,4710.074,0.0,0.0,0.0,0.0,
2026.05.15 08:00:00,zone,-1,2026.05.15 08:00:00,2026.05.14 20:00:00,2026.05.15 04:00:00,4621.862,4644.424,0.0,4665.522,0.0,0.0,0.0,0.0,
2026.05.15 12:00:00,zone,-1,2026.05.15 12:00:00,2026.05.15 00:00:00,2026.05.15 08:00:00,4572.673,4607.208,0.0,4658.292,0.0,0.0,0.0,0.0,
2026.05.18 12:46:02,accepted,-1,2026.05.15 12:00:00,2026.05.15 00:00:00,2026.05.15 08:00:00,4572.673,4607.208,4572.736,4658.292,4401.624,0.01,85.55,8229.22,done at 4572.736
2026.05.19 20:00:00,zone,-1,2026.05.19 20:00:00,2026.05.19 08:00:00,2026.05.19 16:00:00,4512.603,4525.578,0.0,4559.287,0.0,0.0,0.0,0.0,
2026.05.20 14:32:13,invalidate,-1,2026.05.19 20:00:00,2026.05.19 08:00:00,2026.05.19 16:00:00,4512.603,4525.578,4525.711,4559.287,0.0,0.0,0.0,8276.11,far edge crossed
2026.05.20 20:00:00,zone,1,2026.05.20 20:00:00,2026.05.20 08:00:00,2026.05.20 16:00:00,4501.303,4524.09,0.0,4472.771,0.0,0.0,0.0,0.0,
2026.05.21 13:00:04,invalidate,1,2026.05.20 20:00:00,2026.05.20 08:00:00,2026.05.20 16:00:00,4501.303,4524.09,4501.262,4472.771,0.0,0.0,0.0,8300.64,far edge crossed
2026.05.22 00:00:00,zone,1,2026.05.22 00:00:00,2026.05.21 12:00:00,2026.05.21 20:00:00,4521.012,4532.528,0.0,4488.515,0.0,0.0,0.0,0.0,
2026.05.22 02:31:06,invalidate,1,2026.05.22 00:00:00,2026.05.21 12:00:00,2026.05.21 20:00:00,4521.012,4532.528,4520.944,4488.515,0.0,0.0,0.0,8280.96,far edge crossed
2026.05.25 00:00:00,zone,1,2026.05.25 00:00:00,2026.05.22 16:00:00,2026.05.24 20:00:00,4528.115,4543.496,0.0,4504.336,0.0,0.0,0.0,0.0,
2026.05.25 04:00:00,zone,1,2026.05.25 04:00:00,2026.05.22 20:00:00,2026.05.25 00:00:00,4510.399,4556.652,0.0,4504.442,0.0,0.0,0.0,0.0,
2026.05.26 04:00:01,zone,-1,2026.05.26 04:00:00,2026.05.25 16:00:00,2026.05.26 00:00:00,4560.065,4563.206,0.0,4578.249,0.0,0.0,0.0,0.0,
2026.05.26 08:00:00,zone,-1,2026.05.26 08:00:00,2026.05.25 20:00:00,2026.05.26 04:00:00,4543.225,4555.108,0.0,4580.454,0.0,0.0,0.0,0.0,
2026.05.26 11:35:46,invalidate,1,2026.05.25 04:00:00,2026.05.22 20:00:00,2026.05.25 00:00:00,4510.399,4556.652,4510.281,4504.442,0.0,0.0,0.0,8291.62,far edge crossed
2026.05.27 16:00:00,zone,-1,2026.05.27 16:00:00,2026.05.27 04:00:00,2026.05.27 12:00:00,4466.763,4475.844,0.0,4517.288,0.0,0.0,0.0,0.0,
2026.05.28 08:00:00,zone,-1,2026.05.28 08:00:00,2026.05.27 20:00:00,2026.05.28 04:00:00,4396.577,4443.82,0.0,4465.518,0.0,0.0,0.0,0.0,
2026.05.28 09:21:43,accepted,-1,2026.05.28 08:00:00,2026.05.27 20:00:00,2026.05.28 04:00:00,4396.577,4443.82,4396.583,4465.518,4258.713,0.02,137.87,8400.29,done at 4396.583
2026.05.28 20:00:00,zone,1,2026.05.28 20:00:00,2026.05.28 08:00:00,2026.05.28 16:00:00,4404.32,4477.7,0.0,4375.049,0.0,0.0,0.0,0.0,
2026.05.29 00:00:00,zone,1,2026.05.29 00:00:00,2026.05.28 12:00:00,2026.05.28 20:00:00,4485.067,4489.3,0.0,4379.579,0.0,0.0,0.0,0.0,
2026.05.29 08:00:00,zone,1,2026.05.29 08:00:00,2026.05.28 20:00:00,2026.05.29 04:00:00,4500.822,4500.98,0.0,4489.299,0.0,0.0,0.0,0.0,
2026.06.01 06:51:47,accepted,1,2026.05.29 08:00:00,2026.05.28 20:00:00,2026.05.29 04:00:00,4500.822,4500.98,4500.964,4489.299,4524.294,0.08,93.32,8262.13,done at 4500.964
2026.06.02 08:00:00,zone,1,2026.06.02 08:00:00,2026.06.01 20:00:00,2026.06.02 04:00:00,4488.412,4497.741,0.0,4479.32,0.0,0.0,0.0,0.0,
2026.06.02 12:00:00,zone,1,2026.06.02 12:00:00,2026.06.02 00:00:00,2026.06.02 08:00:00,4499.679,4521.341,0.0,4463.071,0.0,0.0,0.0,0.0,
2026.06.02 12:47:37,accepted,1,2026.06.02 12:00:00,2026.06.02 00:00:00,2026.06.02 08:00:00,4499.679,4521.341,4521.291,4463.071,4637.731,0.02,116.44,8168.36,done at 4521.291
2026.06.02 20:00:00,zone,-1,2026.06.02 20:00:00,2026.06.02 08:00:00,2026.06.02 16:00:00,4503.054,4521.341,0.0,4539.405,0.0,0.0,0.0,0.0,
2026.06.04 11:48:36,accepted,-1,2026.06.02 20:00:00,2026.06.02 08:00:00,2026.06.02 16:00:00,4503.054,4521.341,4503.086,4539.405,4430.448,0.03,108.96,8051.53,done at 4503.086
2026.06.05 04:00:00,zone,-1,2026.06.05 04:00:00,2026.06.04 16:00:00,2026.06.05 00:00:00,4470.056,4472.783,0.0,4485.336,0.0,0.0,0.0,0.0,
2026.06.05 11:51:27,accepted,-1,2026.06.05 04:00:00,2026.06.04 16:00:00,2026.06.05 00:00:00,4470.056,4472.783,4470.061,4485.336,4439.511,0.06,91.65,8269.71,done at 4470.061
2026.06.05 20:00:00,zone,-1,2026.06.05 20:00:00,2026.06.05 08:00:00,2026.06.05 16:00:00,4347.541,4458.335,0.0,4475.48,0.0,0.0,0.0,0.0,
2026.06.07 22:01:30,zone,-1,2026.06.07 20:00:00,2026.06.05 12:00:00,2026.06.05 20:00:00,4331.202,4333.962,0.0,4476.022,0.0,0.0,0.0,0.0,
2026.06.07 23:12:23,accepted,-1,2026.06.07 20:00:00,2026.06.05 12:00:00,2026.06.05 20:00:00,4331.202,4333.962,4331.282,4476.022,4041.802,0.01,144.74,8452.95,done at 4331.282
2026.06.09 20:00:00,zone,-1,2026.06.09 20:00:00,2026.06.09 08:00:00,2026.06.09 16:00:00,4281.227,4321.102,0.0,4343.945,0.0,0.0,0.0,0.0,
2026.06.10 00:00:00,zone,-1,2026.06.10 00:00:00,2026.06.09 12:00:00,2026.06.09 20:00:00,4262.221,4263.08,0.0,4363.604,0.0,0.0,0.0,0.0,
2026.06.10 04:00:00,zone,-1,2026.06.10 04:00:00,2026.06.09 16:00:00,2026.06.10 00:00:00,4228.59,4236.508,0.0,4281.228,0.0,0.0,0.0,0.0,
2026.06.10 20:00:00,zone,-1,2026.06.10 20:00:00,2026.06.10 08:00:00,2026.06.10 16:00:00,4135.355,4145.76,0.0,4187.584,0.0,0.0,0.0,0.0,
2026.06.11 00:00:00,zone,-1,2026.06.11 00:00:00,2026.06.10 12:00:00,2026.06.10 20:00:00,4083.281,4106.948,0.0,4186.483,0.0,0.0,0.0,0.0,
2026.06.11 01:00:08,accepted,-1,2026.06.11 00:00:00,2026.06.10 12:00:00,2026.06.10 20:00:00,4083.281,4106.948,4083.305,4186.483,3876.949,0.01,103.17,8742.41,done at 4083.305
2026.06.12 00:00:00,zone,1,2026.06.12 00:00:00,2026.06.11 12:00:00,2026.06.11 20:00:00,4095.517,4205.443,0.0,4052.941,0.0,0.0,0.0,0.0,
2026.06.12 00:44:26,accepted,1,2026.06.12 00:00:00,2026.06.11 12:00:00,2026.06.11 20:00:00,4095.517,4205.443,4205.427,4052.941,4510.399,0.01,152.49,8639.17,done at 4205.427
2026.06.12 08:00:00,zone,-1,2026.06.12 08:00:00,2026.06.11 20:00:00,2026.06.12 04:00:00,4201.201,4205.443,0.0,4246.532,0.0,0.0,0.0,0.0,
2026.06.12 08:15:15,invalidate,-1,2026.06.12 08:00:00,2026.06.11 20:00:00,2026.06.12 04:00:00,4201.201,4205.443,4205.491,4246.532,0.0,0.0,0.0,8639.17,far edge crossed
2026.06.15 00:00:00,zone,1,2026.06.15 00:00:00,2026.06.12 16:00:00,2026.06.14 20:00:00,4235.497,4269.387,0.0,4201.828,0.0,0.0,0.0,0.0,
2026.06.15 04:00:00,zone,1,2026.06.15 04:00:00,2026.06.12 20:00:00,2026.06.15 00:00:00,4219.406,4285.532,0.0,4209.36,0.0,0.0,0.0,0.0,
2026.06.16 00:00:00,zone,-1,2026.06.16 00:00:00,2026.06.15 12:00:00,2026.06.15 20:00:00,4322.227,4324.739,0.0,4369.414,0.0,0.0,0.0,0.0,
2026.06.16 01:00:44,invalidate,-1,2026.06.16 00:00:00,2026.06.15 12:00:00,2026.06.15 20:00:00,4322.227,4324.739,4324.883,4369.414,0.0,0.0,0.0,8757.5,far edge crossed
2026.06.17 19:38:57,invalidate,1,2026.06.15 04:00:00,2026.06.12 20:00:00,2026.06.15 00:00:00,4219.406,4285.532,4219.366,4209.36,0.0,0.0,0.0,8651.4,far edge crossed
2026.06.18 00:00:00,zone,-1,2026.06.18 00:00:00,2026.06.17 12:00:00,2026.06.17 20:00:00,4284.056,4319.864,0.0,4365.023,0.0,0.0,0.0,0.0,
